Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00199803,0.0722126,0.0743804,0.216149,0.000426177,0.163013,0.102567,1.40487,0.00199096,0.0224956,0.0246634,0.189603,0.000426086,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00199096,0.000548211,0.0349146,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000426086,0.0324979
2,15.3154,15.1184,12.7291,0.0101105,0.485269,0.535754,7.83728,0.00401748,3.72925,3.53229,10.9708,0.00979529,0.195493,0.245978,6.85361,0.000250625,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9708,0.00979529,0.0166535,0.270627,0.150922,0.0199228,0.00857674,0.568926,6.85361,0.000250625,0.987218
3,4.27745,4.19172,8.23278,0.0307022,0.171616,0.190203,5.09042,0.00426587,0.944329,0.858603,7.3251,0.0300718,0.0851638,0.103751,3.13044,0.000531362,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3251,0.0300718,0.033024,0.128062,0.0520332,0.00881929,0.00772333,0.170495,3.13044,0.000531362,1.95766
4,6.35421,6.18922,8.76863,0.0456301,0.278131,0.323819,9.81953,0.00376228,1.23664,1.07165,7.32076,0.0443693,0.151411,0.197099,5.90062,0.000933084,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32076,0.0443693,0.0660076,0.23423,0.0937089,0.0172276,0.0124334,0.252982,5.90062,0.000933084,3.91293
5,1.58753,1.52696,8.00171,0.0874877,0.0864724,0.103612,9.99132,0.00402646,0.329358,0.268787,6.2781,0.084966,0.0533952,0.0705346,2.15568,0.00198328,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2781,0.084966,0.131944,0.0857106,0.0312929,0.00631208,0.0189433,0.0731621,2.15568,0.00198328,7.82167
6,2.56373,2.44491,9.59124,0.17848,0.153133,0.187966,19.9647,0.0039388,0.558469,0.439642,6.27902,0.173436,0.105089,0.139922,4.29373,0.00381901,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27902,0.173436,0.263879,0.169818,0.0607241,0.0125848,0.0343206,0.113978,4.29373,0.00381901,15.6427
7,0.457157,0.453776,10.9049,0.525165,0.0288973,0.0323126,56.1938,0.00993015,0.373275,0.369893,0.0143699,0.508,0.0168841,0.0202994,0.476048,0.00971007,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143699,0.508,0.9382,0.0167047,0.0190498,0.00124297,0.117924,0.051401,0.476048,0.00971007,55.6165
8,0.029227,0.0287981,0.019791,0.00671966,0.000548805,0.000610046,0.0685771,1.48195e-05,0.00231792,0.00188896,0.00217574,0.00669871,8.99692e-05,0.00015121,0.000556201,1.45509e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217574,0.00669871,0.00114542,0.000109593,0.000100693,1.9268e-05,0.000334018,0.000757692,0.000556201,1.45509e-05,0.0679006
Total,38.5903,37.899,60.2413,0.886293,1.27628,1.44866,109.182,0.030382,7.33665,6.64533,39.5952,0.859328,0.630022,0.802398,23.0003,0.0176681,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5952,0.859328,1.4514,0.940176,0.41761,0.0685947,0.202992,1.32247,23.0003,0.0176681,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65039,0.00726655,1.34268,7.55715,0.01837,3.39433
