Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722278,0.0743957,0.216149,0.000691893,0.163013,0.102567,1.40487,0.00241096,0.0225108,0.0246787,0.189603,0.000691802,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.034945,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000691802,0.0324979
2,15.3154,15.1184,12.7287,0.0252511,0.481468,0.532808,7.80975,0.00597565,3.72925,3.53229,10.9703,0.0249359,0.191692,0.243032,6.82607,0.00037301,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9703,0.0249359,0.0166535,0.263916,0.150922,0.0198864,0.00857674,0.568926,6.82607,0.00037301,0.987218
3,4.27745,4.19172,8.23023,0.0495216,0.167507,0.188433,4.99459,0.00579351,0.944329,0.858603,7.32254,0.0488912,0.0810553,0.101981,3.03461,0.000722317,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32254,0.0488912,0.033024,0.122283,0.0520332,0.00871988,0.00772333,0.170495,3.03461,0.000722317,1.95766
4,6.35421,6.18922,8.76747,0.0897751,0.273807,0.321621,9.72359,0.00466471,1.23664,1.07165,7.3196,0.0885143,0.147087,0.194901,5.80468,0.00115869,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3196,0.0885143,0.0660076,0.227798,0.0937089,0.0171372,0.0124334,0.252982,5.80468,0.00115869,3.91293
5,1.58753,1.52696,8.00008,0.163669,0.0845217,0.102759,9.94725,0.00472555,0.329358,0.268787,6.27647,0.161147,0.0514445,0.0696817,2.11161,0.00233283,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27647,0.161147,0.131944,0.0829537,0.0312929,0.00626542,0.0189433,0.0731621,2.11161,0.00233283,7.82167
6,2.56373,2.44491,9.58984,0.338099,0.149208,0.185922,19.8942,0.00474207,0.558469,0.439642,6.27762,0.333055,0.101164,0.137877,4.22321,0.00462227,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27762,0.333055,0.263879,0.163929,0.0607241,0.0125048,0.0343206,0.113978,4.22321,0.00462227,15.6427
7,0.457157,0.453776,10.9046,0.809618,0.0282683,0.0319422,56.1834,0.0107218,0.373275,0.369893,0.0141535,0.792452,0.016255,0.019929,0.465601,0.0105017,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141535,0.792452,0.9382,0.0157163,0.0190498,0.00123198,0.117924,0.051401,0.465601,0.0105017,55.6165
8,0.029227,0.0287981,0.0197844,0.00754494,0.00054868,0.000610045,0.0685749,1.67084e-05,0.00231792,0.00188896,0.00216911,0.00752398,8.98446e-05,0.000151209,0.000554071,1.64398e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216911,0.00752398,0.00114542,0.000109473,0.000100693,1.92628e-05,0.000334018,0.000757692,0.000554071,1.64398e-05,0.0679006
Total,38.5903,37.899,60.2339,1.4859,1.25756,1.43849,108.837,0.0373319,7.33665,6.64533,39.5878,1.45893,0.611298,0.792232,22.6559,0.0204191,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5878,1.45893,1.4514,0.91165,0.41761,0.068231,0.202992,1.32247,22.6559,0.0204191,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65581,0.00723541,1.33692,7.67343,0.0181723,3.3578
