Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00239553,0.0722236,0.0743914,0.216149,0.000643697,0.163013,0.102567,1.40487,0.00238846,0.0225066,0.0246745,0.189603,0.000643606,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00238846,0.000548211,0.0349366,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000643606,0.0324979
2,15.3154,15.1184,12.7289,0.0256917,0.482301,0.533102,7.83727,0.00642927,3.72925,3.53229,10.9706,0.0253765,0.192525,0.243326,6.85359,0.000401361,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0253765,0.0166535,0.26502,0.150922,0.0199093,0.00857674,0.568926,6.85359,0.000401361,0.987218
3,4.27745,4.19172,8.22946,0.0510179,0.166239,0.187865,4.95865,0.00635312,0.944329,0.858603,7.32177,0.0503874,0.0797865,0.101413,2.99867,0.000792268,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32177,0.0503874,0.033024,0.120476,0.0520332,0.00869009,0.00772333,0.170495,2.99867,0.000792268,1.95766
4,6.35421,6.18922,8.76736,0.0971082,0.273364,0.321377,9.72358,0.00519043,1.23664,1.07165,7.31949,0.0958474,0.146644,0.194657,5.80467,0.00129012,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31949,0.0958474,0.0660076,0.227119,0.0937089,0.0171288,0.0124334,0.252982,5.80467,0.00129012,3.91293
5,1.58753,1.52696,8.00099,0.183754,0.0856236,0.103247,9.97369,0.00512979,0.329358,0.268787,6.27738,0.181232,0.0525464,0.07017,2.13805,0.00253495,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27738,0.181232,0.131944,0.0845179,0.0312929,0.0062915,0.0189433,0.0731621,2.13805,0.00253495,7.82167
6,2.56373,2.44491,9.58989,0.343405,0.149784,0.186427,19.8942,0.00475799,0.558469,0.439642,6.27768,0.338361,0.101739,0.138382,4.22321,0.0046382,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27768,0.338361,0.263879,0.165006,0.0607241,0.0125078,0.0343206,0.113978,4.22321,0.0046382,15.6427
7,0.457157,0.453776,10.9047,0.825613,0.0284348,0.0320534,56.1851,0.0109271,0.373275,0.369893,0.0141998,0.808448,0.0164216,0.0200401,0.467344,0.010707,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141998,0.808448,0.9382,0.0159916,0.0190498,0.00123433,0.117924,0.051401,0.467344,0.010707,55.6165
8,0.029227,0.0287981,0.0197662,0.0077486,0.00054832,0.000610025,0.0685749,1.67598e-05,0.00231792,0.00188896,0.00215087,0.00772765,8.94841e-05,0.000151189,0.000554066,1.64911e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215087,0.00772765,0.00114542,0.000109107,0.000100693,1.92483e-05,0.000334018,0.000757692,0.000554066,1.64911e-05,0.0679006
Total,38.5903,37.899,60.2343,1.53673,1.25852,1.43907,108.857,0.0394482,7.33665,6.64533,39.5881,1.50977,0.612258,0.792814,22.6757,0.021024,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5881,1.50977,1.4514,0.913176,0.41761,0.0682471,0.202992,1.32247,22.6757,0.021024,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65546,0.00723273,1.33643,7.66645,0.0181554,3.35468
