Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00244053,0.0722285,0.0743963,0.216149,0.000698017,0.163013,0.102567,1.40487,0.00243346,0.0225115,0.0246794,0.189603,0.000697926,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00243346,0.000548211,0.0349464,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000697926,0.0324979
2,15.3154,15.1184,12.7287,0.0251161,0.482021,0.533326,7.80975,0.00589885,3.72925,3.53229,10.9704,0.0248009,0.192245,0.24355,6.82608,0.00036821,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0248009,0.0166535,0.264986,0.150922,0.0198879,0.00857674,0.568926,6.82608,0.00036821,0.987218
3,4.27745,4.19172,8.22975,0.050191,0.166646,0.188006,4.97063,0.0059376,0.944329,0.858603,7.32206,0.0495606,0.0801934,0.101554,3.01065,0.000740329,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32206,0.0495606,0.033024,0.121013,0.0520332,0.00870139,0.00772333,0.170495,3.01065,0.000740329,1.95766
4,6.35421,6.18922,8.76753,0.0990076,0.273776,0.321484,9.74756,0.00528342,1.23664,1.07165,7.31966,0.0977468,0.147056,0.194764,5.82865,0.00131337,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31966,0.0977468,0.0660076,0.227625,0.0937089,0.0171417,0.0124334,0.252982,5.82865,0.00131337,3.91293
5,1.58753,1.52696,7.99992,0.176931,0.0843512,0.102692,9.94724,0.00487091,0.329358,0.268787,6.27631,0.174409,0.051274,0.0696149,2.11161,0.00240551,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27631,0.174409,0.131944,0.0827208,0.0312929,0.00626101,0.0189433,0.0731621,2.11161,0.00240551,7.82167
6,2.56373,2.44491,9.59005,0.352695,0.150046,0.186471,19.9118,0.00483683,0.558469,0.439642,6.27784,0.347652,0.102002,0.138427,4.24084,0.00471704,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27784,0.347652,0.263879,0.165304,0.0607241,0.0125171,0.0343206,0.113978,4.24084,0.00471704,15.6427
7,0.457157,0.453776,10.9047,0.847909,0.0284233,0.0320278,56.1851,0.0108424,0.373275,0.369893,0.0142116,0.830744,0.0164101,0.0200146,0.467344,0.0106223,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142116,0.830744,0.9382,0.015954,0.0190498,0.00123493,0.117924,0.051401,0.467344,0.0106223,55.6165
8,0.029227,0.0287981,0.019765,0.0073713,0.000548295,0.000610021,0.0685749,1.67154e-05,0.00231792,0.00188896,0.00214977,0.00735034,8.94596e-05,0.000151186,0.000554065,1.64468e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214977,0.00735034,0.00114542,0.00010908,0.000100693,1.92474e-05,0.000334018,0.000757692,0.000554065,1.64468e-05,0.0679006
Total,38.5903,37.899,60.2336,1.56166,1.25804,1.43901,108.857,0.0383847,7.33665,6.64533,39.5875,1.5347,0.611781,0.792755,22.6753,0.0208811,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5875,1.5347,1.4514,0.912658,0.41761,0.0682293,0.202992,1.32247,22.6753,0.0208811,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65549,0.00723146,1.33619,7.66679,0.0181475,3.3532
