Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00244053,0.0722277,0.0743956,0.216149,0.000672386,0.163013,0.102567,1.40487,0.00243346,0.0225107,0.0246786,0.189603,0.000672295,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00243346,0.000548211,0.0349448,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000672295,0.0324979
2,15.3154,15.1184,12.7288,0.0244786,0.481867,0.533,7.80976,0.00544931,3.72925,3.53229,10.9704,0.0241634,0.192091,0.243224,6.82609,0.000340114,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0241634,0.0166535,0.264498,0.150922,0.0198952,0.00857674,0.568926,6.82609,0.000340114,0.987218
3,4.27745,4.19172,8.22948,0.0489385,0.166158,0.187768,4.95865,0.00553758,0.944329,0.858603,7.32179,0.0483081,0.0797057,0.101316,2.99867,0.000690326,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32179,0.0483081,0.033024,0.120298,0.0520332,0.00869078,0.00772333,0.170495,2.99867,0.000690326,1.95766
4,6.35421,6.18922,8.76712,0.0950776,0.27226,0.320725,9.6996,0.00487528,1.23664,1.07165,7.31925,0.0938168,0.14554,0.194005,5.78068,0.00121133,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31925,0.0938168,0.0660076,0.225382,0.0937089,0.0171096,0.0124334,0.252982,5.78068,0.00121133,3.91293
5,1.58753,1.52696,7.99967,0.162355,0.0840021,0.102512,9.93843,0.004645,0.329358,0.268787,6.27606,0.159833,0.0509248,0.069435,2.10279,0.00229255,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27606,0.159833,0.131944,0.082199,0.0312929,0.00625382,0.0189433,0.0731621,2.10279,0.00229255,7.82167
6,2.56373,2.44491,9.58961,0.32779,0.148523,0.185547,19.8766,0.00463463,0.558469,0.439642,6.27739,0.322746,0.100478,0.137502,4.20558,0.00451484,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27739,0.322746,0.263879,0.162881,0.0607241,0.0124916,0.0343206,0.113978,4.20558,0.00451484,15.6427
7,0.457157,0.453776,10.9047,0.838689,0.028309,0.0319221,56.1851,0.0107847,0.373275,0.369893,0.0142044,0.821524,0.0162958,0.0199089,0.467344,0.0105647,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142044,0.821524,0.9382,0.0157343,0.0190498,0.00123456,0.117924,0.051401,0.467344,0.0105647,55.6165
8,0.029227,0.0287981,0.0197407,0.00744138,0.000547816,0.000609996,0.0685728,1.65401e-05,0.00231792,0.00188896,0.00212545,0.00742043,8.89808e-05,0.000151161,0.000551929,1.62715e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212545,0.00742043,0.00114542,0.000108595,0.000100693,1.92281e-05,0.000334018,0.000757692,0.000551929,1.62715e-05,0.0679006
Total,38.5903,37.899,60.2323,1.50721,1.25389,1.43648,108.753,0.0366155,7.33665,6.64533,39.5861,1.48025,0.607634,0.79022,22.5713,0.0203024,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5861,1.48025,1.4514,0.906045,0.41761,0.0681608,0.202992,1.32247,22.5713,0.0203024,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65716,0.00723438,1.33673,7.70235,0.0181658,3.3566
