Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00247053,0.0722215,0.0743894,0.216149,0.0008012,0.163013,0.102567,1.40487,0.00246346,0.0225045,0.0246724,0.189603,0.000801109,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00246346,0.000548211,0.0349324,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000801109,0.0324979
2,15.3154,15.1184,12.729,0.0239405,0.483267,0.533862,7.83728,0.00528188,3.72925,3.53229,10.9707,0.0236253,0.193491,0.244086,6.85361,0.000329649,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0236253,0.0166535,0.266737,0.150922,0.0199181,0.00857674,0.568926,6.85361,0.000329649,0.987218
3,4.27745,4.19172,8.22995,0.051346,0.167056,0.188234,4.98261,0.00661366,0.944329,0.858603,7.32226,0.0507156,0.0806042,0.101782,3.02263,0.000824836,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32226,0.0507156,0.033024,0.121643,0.0520332,0.00870918,0.00772333,0.170495,3.02263,0.000824836,1.95766
4,6.35421,6.18922,8.76755,0.0972957,0.274071,0.321744,9.74757,0.00503573,1.23664,1.07165,7.31968,0.0960349,0.147351,0.195023,5.82865,0.00125144,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31968,0.0960349,0.0660076,0.228178,0.0937089,0.0171432,0.0124334,0.252982,5.82865,0.00125144,3.91293
5,1.58753,1.52696,8.00004,0.19521,0.0844671,0.102728,9.94725,0.00536131,0.329358,0.268787,6.27643,0.192689,0.0513899,0.0696506,2.11161,0.00265071,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27643,0.192689,0.131944,0.082869,0.0312929,0.00626442,0.0189433,0.0731621,2.11161,0.00265071,7.82167
6,2.56373,2.44491,9.58988,0.376035,0.149685,0.18635,19.8942,0.0050786,0.558469,0.439642,6.27766,0.370992,0.10164,0.138305,4.22321,0.0049588,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27766,0.370992,0.263879,0.164831,0.0607241,0.0125069,0.0343206,0.113978,4.22321,0.0049588,15.6427
7,0.457157,0.453776,10.9047,0.792354,0.0283914,0.0320151,56.1851,0.0106336,0.373275,0.369893,0.0141955,0.775189,0.0163781,0.0200019,0.467344,0.0104135,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141955,0.775189,0.9382,0.0159101,0.0190498,0.00123411,0.117924,0.051401,0.467344,0.0104135,55.6165
8,0.029227,0.0287981,0.0197534,0.00754494,0.000548066,0.000610008,0.0685749,1.68136e-05,0.00231792,0.00188896,0.00213816,0.00752398,8.923e-05,0.000151173,0.000554062,1.65449e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213816,0.00752398,0.00114542,0.000108846,0.000100693,1.92382e-05,0.000334018,0.000757692,0.000554062,1.65449e-05,0.0679006
Total,38.5903,37.899,60.2341,1.5462,1.25971,1.43993,108.879,0.0388228,7.33665,6.64533,39.5879,1.51923,0.613447,0.793672,22.6972,0.0212466,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5879,1.51923,1.4514,0.91521,0.41761,0.0682611,0.202992,1.32247,22.6972,0.0212466,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65512,0.00723224,1.33634,7.6589,0.0181524,3.35411
