Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00242553,0.0722235,0.0743913,0.216149,0.000713281,0.163013,0.102567,1.40487,0.00241846,0.0225065,0.0246744,0.189603,0.000713191,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241846,0.000548211,0.0349364,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000713191,0.0324979
2,15.3154,15.1184,12.7289,0.0252136,0.482866,0.533633,7.83727,0.00588407,3.72925,3.53229,10.9706,0.0248984,0.19309,0.243857,6.8536,0.000367287,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0248984,0.0166535,0.266115,0.150922,0.0199108,0.00857674,0.568926,6.8536,0.000367287,0.987218
3,4.27745,4.19172,8.23004,0.0492479,0.16718,0.188278,4.98261,0.00560234,0.944329,0.858603,7.32235,0.0486174,0.0807281,0.101826,3.02263,0.000698421,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32235,0.0486174,0.033024,0.121808,0.0520332,0.00871258,0.00772333,0.170495,3.02263,0.000698421,1.95766
4,6.35421,6.18922,8.76743,0.0965964,0.273658,0.321553,9.72359,0.00493526,1.23664,1.07165,7.31956,0.0953355,0.146938,0.194832,5.80467,0.00122633,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31956,0.0953355,0.0660076,0.227584,0.0937089,0.0171338,0.0124334,0.252982,5.80467,0.00122633,3.91293
5,1.58753,1.52696,7.9993,0.197083,0.0835318,0.10229,9.92961,0.00555276,0.329358,0.268787,6.27569,0.194562,0.0504546,0.0692132,2.09397,0.00274643,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27569,0.194562,0.131944,0.0815175,0.0312929,0.00624326,0.0189433,0.0731621,2.09397,0.00274643,7.82167
6,2.56373,2.44491,9.5895,0.390715,0.147919,0.185092,19.8766,0.00535243,0.558469,0.439642,6.27728,0.385671,0.099874,0.137047,4.20557,0.00523263,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27728,0.385671,0.263879,0.161828,0.0607241,0.0124853,0.0343206,0.113978,4.20557,0.00523263,15.6427
7,0.457157,0.453776,10.9047,0.791376,0.0281349,0.0317986,56.1834,0.0105811,0.373275,0.369893,0.0141621,0.77421,0.0161217,0.0197854,0.465602,0.010361,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141621,0.77421,0.9382,0.0154389,0.0190498,0.00123241,0.117924,0.051401,0.465602,0.010361,55.6165
8,0.029227,0.0287981,0.0197606,0.0076608,0.000548209,0.000610018,0.0685749,1.7251e-05,0.00231792,0.00188896,0.00214535,0.00763985,8.93736e-05,0.000151182,0.000554064,1.69823e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214535,0.00763985,0.00114542,0.000108994,0.000100693,1.92439e-05,0.000334018,0.000757692,0.000554064,1.69823e-05,0.0679006
Total,38.5903,37.899,60.2329,1.56032,1.25606,1.43765,108.818,0.0386385,7.33665,6.64533,39.5867,1.53335,0.609802,0.791386,22.6362,0.0213623,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5867,1.53335,1.4514,0.909336,0.41761,0.0682033,0.202992,1.32247,22.6362,0.0213623,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65612,0.00723157,1.33622,7.68017,0.0181482,3.35333
