Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00249303,0.0722274,0.0743952,0.216149,0.000808131,0.163013,0.102567,1.40487,0.00248596,0.0225104,0.0246782,0.189603,0.000808041,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00248596,0.000548211,0.0349441,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000808041,0.0324979
2,15.3154,15.1184,12.7287,0.0240886,0.481964,0.533266,7.80975,0.00530001,3.72925,3.53229,10.9704,0.0237734,0.192188,0.24349,6.82608,0.000330783,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0237734,0.0166535,0.264869,0.150922,0.0198881,0.00857674,0.568926,6.82608,0.000330783,0.987218
3,4.27745,4.19172,8.23001,0.0508829,0.167163,0.188286,4.98261,0.00624453,0.944329,0.858603,7.32232,0.0502524,0.0807111,0.101834,3.02263,0.000778695,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32232,0.0502524,0.033024,0.1218,0.0520332,0.00871149,0.00772333,0.170495,3.02263,0.000778695,1.95766
4,6.35421,6.18922,8.76799,0.0967801,0.276004,0.322877,9.77156,0.00525263,1.23664,1.07165,7.32012,0.0955193,0.149283,0.196157,5.85265,0.00130567,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32012,0.0955193,0.0660076,0.23121,0.0937089,0.0171772,0.0124334,0.252982,5.85265,0.00130567,3.91293
5,1.58753,1.52696,8.00054,0.182543,0.0850976,0.10302,9.96487,0.00508626,0.329358,0.268787,6.27694,0.180021,0.0520204,0.0699431,2.12924,0.00251318,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27694,0.180021,0.131944,0.0837777,0.0312929,0.00627878,0.0189433,0.0731621,2.12924,0.00251318,7.82167
6,2.56373,2.44491,9.58983,0.378799,0.149476,0.186198,19.8942,0.00512674,0.558469,0.439642,6.27762,0.373756,0.101431,0.138153,4.22321,0.00500695,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27762,0.373756,0.263879,0.164472,0.0607241,0.0125045,0.0343206,0.113978,4.22321,0.00500695,15.6427
7,0.457157,0.453776,10.9047,0.826995,0.028387,0.0320216,56.1851,0.0108727,0.373275,0.369893,0.0141864,0.80983,0.0163738,0.0200084,0.467343,0.0106526,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141864,0.80983,0.9382,0.0159127,0.0190498,0.00123365,0.117924,0.051401,0.467343,0.0106526,55.6165
8,0.029227,0.0287981,0.0197584,0.00834587,0.000548166,0.000610016,0.0685749,1.82191e-05,0.00231792,0.00188896,0.00214314,0.00832491,8.93308e-05,0.00015118,0.000554063,1.79504e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214314,0.00832491,0.00114542,0.000108951,0.000100693,1.92422e-05,0.000334018,0.000757692,0.000554063,1.79504e-05,0.0679006
Total,38.5903,37.899,60.2347,1.57093,1.26087,1.44067,108.893,0.0387092,7.33665,6.64533,39.5886,1.54396,0.614608,0.794415,22.7113,0.0214139,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5886,1.54396,1.4514,0.917096,0.41761,0.0682789,0.202992,1.32247,22.7113,0.0214139,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65489,0.00723092,1.33609,7.65377,0.018144,3.35257
