Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00256053,0.0722316,0.0743995,0.216149,0.00083817,0.163013,0.102567,1.40487,0.00255346,0.0225146,0.0246825,0.189603,0.000838079,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00255346,0.000548211,0.0349527,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000838079,0.0324979
2,15.3154,15.1184,12.7285,0.0240042,0.481621,0.533216,7.78224,0.00544238,3.72925,3.53229,10.9702,0.023689,0.191845,0.24344,6.79857,0.000339681,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.023689,0.0166535,0.264488,0.150922,0.0198756,0.00857674,0.568926,6.79857,0.000339681,0.987218
3,4.27745,4.19172,8.22853,0.0486385,0.164368,0.186844,4.92269,0.00569058,0.944329,0.858603,7.32084,0.0480081,0.0779164,0.100391,2.9627,0.000709451,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32084,0.0480081,0.033024,0.117621,0.0520332,0.00865402,0.00772333,0.170495,2.9627,0.000709451,1.95766
4,6.35421,6.18922,8.76847,0.0988295,0.275844,0.321836,9.81952,0.00553934,1.23664,1.07165,7.3206,0.0975686,0.149124,0.195116,5.9006,0.00137735,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3206,0.0975686,0.0660076,0.229973,0.0937089,0.0172147,0.0124334,0.252982,5.9006,0.00137735,3.91293
5,1.58753,1.52696,8.00191,0.19749,0.0867403,0.103742,10.0001,0.00594867,0.329358,0.268787,6.27831,0.194969,0.0536631,0.0706651,2.16449,0.00294439,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27831,0.194969,0.131944,0.0861032,0.0312929,0.00631792,0.0189433,0.0731621,2.16449,0.00294439,7.82167
6,2.56373,2.44491,9.59112,0.385431,0.152885,0.187872,19.9647,0.00545216,0.558469,0.439642,6.27891,0.380388,0.104841,0.139827,4.29373,0.00533236,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27891,0.380388,0.263879,0.169482,0.0607241,0.0125782,0.0343206,0.113978,4.29373,0.00533236,15.6427
7,0.457157,0.453776,10.9047,0.935481,0.0284794,0.0320989,56.1851,0.0116924,0.373275,0.369893,0.014199,0.918315,0.0164662,0.0200857,0.467344,0.0114723,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014199,0.918315,0.9382,0.0160819,0.0190498,0.00123429,0.117924,0.051401,0.467344,0.0114723,55.6165
8,0.029227,0.0287981,0.0197435,0.00753787,0.00054787,0.000609998,0.0685728,1.59087e-05,0.00231792,0.00188896,0.00212821,0.00751692,8.90343e-05,0.000151163,0.00055193,1.56401e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212821,0.00751692,0.00114542,0.000108648,0.000100693,1.92303e-05,0.000334018,0.000757692,0.00055193,1.56401e-05,0.0679006
Total,38.5903,37.899,60.2363,1.69997,1.26272,1.44062,108.959,0.0406196,7.33665,6.64533,39.5901,1.67301,0.616459,0.794359,22.7776,0.0230293,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5901,1.67301,1.4514,0.91881,0.41761,0.06836,0.202992,1.32247,22.7776,0.0230293,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65385,0.0072241,1.33483,7.63174,0.0181012,3.34465
