Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722225,0.0743903,0.216149,0.000655194,0.163013,0.102567,1.40487,0.00241096,0.0225055,0.0246734,0.189603,0.000655103,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349344,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000655103,0.0324979
2,15.3154,15.1184,12.7289,0.0257349,0.482178,0.533099,7.80977,0.00652836,3.72925,3.53229,10.9705,0.0254197,0.192403,0.243323,6.8261,0.000407554,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0254197,0.0166535,0.2649,0.150922,0.0199043,0.00857674,0.568926,6.8261,0.000407554,0.987218
3,4.27745,4.19172,8.2296,0.0513891,0.166519,0.188019,4.97062,0.00649074,0.944329,0.858603,7.32191,0.0507587,0.0800672,0.101567,3.01064,0.00080947,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32191,0.0507587,0.033024,0.120906,0.0520332,0.00869546,0.00772333,0.170495,3.01064,0.00080947,1.95766
4,6.35421,6.18922,8.76752,0.0985745,0.274093,0.32182,9.74756,0.00534852,1.23664,1.07165,7.31965,0.0973136,0.147373,0.1951,5.82865,0.00132964,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31965,0.0973136,0.0660076,0.22828,0.0937089,0.0171409,0.0124334,0.252982,5.82865,0.00132964,3.91293
5,1.58753,1.52696,8.0009,0.192634,0.0855139,0.1032,9.97369,0.00538159,0.329358,0.268787,6.27729,0.190112,0.0524366,0.0701223,2.13805,0.00266084,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27729,0.190112,0.131944,0.084363,0.0312929,0.00628886,0.0189433,0.0731621,2.13805,0.00266084,7.82167
6,2.56373,2.44491,9.5901,0.393623,0.150214,0.186575,19.9118,0.00546057,0.558469,0.439642,6.27789,0.38858,0.102169,0.138531,4.24084,0.00534077,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27789,0.38858,0.263879,0.165573,0.0607241,0.0125198,0.0343206,0.113978,4.24084,0.00534077,15.6427
7,0.457157,0.453776,10.9047,0.870401,0.0284379,0.0320904,56.1834,0.0110826,0.373275,0.369893,0.0141715,0.853236,0.0164247,0.0200772,0.465602,0.0108626,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141715,0.853236,0.9382,0.0160332,0.0190498,0.00123289,0.117924,0.051401,0.465602,0.0108626,55.6165
8,0.029227,0.0287981,0.0197883,0.00744484,0.000548756,0.000610049,0.0685771,1.62712e-05,0.00231792,0.00188896,0.00217298,0.00742388,8.99206e-05,0.000151213,0.0005562,1.60026e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217298,0.00742388,0.00114542,0.00010955,0.000100693,1.92658e-05,0.000334018,0.000757692,0.0005562,1.60026e-05,0.0679006
Total,38.5903,37.899,60.2347,1.64222,1.25973,1.4398,108.882,0.0409639,7.33665,6.64533,39.5885,1.61525,0.613469,0.793546,22.7,0.022082,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5885,1.61525,1.4514,0.915099,0.41761,0.0682674,0.202992,1.32247,22.7,0.022082,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65505,0.0072272,1.33541,7.65776,0.0181206,3.34824
