Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722217,0.0743895,0.216149,0.000696143,0.163013,0.102567,1.40487,0.00241096,0.0225047,0.0246725,0.189603,0.000696053,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349328,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000696053,0.0324979
2,15.3154,15.1184,12.7292,0.0244636,0.48397,0.534236,7.83729,0.00542205,3.72925,3.53229,10.9709,0.0241484,0.194194,0.24446,6.85362,0.00033841,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9709,0.0241484,0.0166535,0.2678,0.150922,0.0199321,0.00857674,0.568926,6.85362,0.00033841,0.987218
3,4.27745,4.19172,8.22951,0.0481135,0.166326,0.187907,4.95865,0.00545063,0.944329,0.858603,7.32182,0.0474831,0.0798737,0.101455,2.99867,0.000679458,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32182,0.0474831,0.033024,0.120603,0.0520332,0.00869201,0.00772333,0.170495,2.99867,0.000679458,1.95766
4,6.35421,6.18922,8.76734,0.0970614,0.273154,0.321218,9.72358,0.00497375,1.23664,1.07165,7.31947,0.0958005,0.146434,0.194498,5.80467,0.00123595,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31947,0.0958005,0.0660076,0.226752,0.0937089,0.0171266,0.0124334,0.252982,5.80467,0.00123595,3.91293
5,1.58753,1.52696,7.99998,0.193675,0.0844033,0.102706,9.94724,0.00530362,0.329358,0.268787,6.27637,0.191153,0.051326,0.0696286,2.11161,0.00262186,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27637,0.191153,0.131944,0.0827849,0.0312929,0.00626264,0.0189433,0.0731621,2.11161,0.00262186,7.82167
6,2.56373,2.44491,9.58959,0.385814,0.148586,0.185643,19.8766,0.00525444,0.558469,0.439642,6.27737,0.38077,0.100542,0.137598,4.20558,0.00513464,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27737,0.38077,0.263879,0.163042,0.0607241,0.0124903,0.0343206,0.113978,4.20558,0.00513464,15.6427
7,0.457157,0.453776,10.9047,0.792334,0.0283157,0.0319413,56.1851,0.0105808,0.373275,0.369893,0.014194,0.775169,0.0163025,0.0199281,0.467343,0.0103607,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014194,0.775169,0.9382,0.0157607,0.0190498,0.00123403,0.117924,0.051401,0.467343,0.0103607,55.6165
8,0.029227,0.0287981,0.0197623,0.00793455,0.000548242,0.000610019,0.0685749,1.76904e-05,0.00231792,0.00188896,0.002147,0.0079136,8.94062e-05,0.000151184,0.000554064,1.74217e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.002147,0.0079136,0.00114542,0.000109027,0.000100693,1.92452e-05,0.000334018,0.000757692,0.000554064,1.74217e-05,0.0679006
Total,38.5903,37.899,60.2333,1.55181,1.25752,1.43865,108.813,0.0376992,7.33665,6.64533,39.5871,1.52485,0.611266,0.792391,22.6316,0.0210845,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5871,1.52485,1.4514,0.911785,0.41761,0.0682229,0.202992,1.32247,22.6316,0.0210845,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65616,0.00723199,1.33629,7.68092,0.0181508,3.35382
