Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00190053,0.0722155,0.0743834,0.216149,0.000428867,0.163013,0.102567,1.40487,0.00189346,0.0224985,0.0246664,0.189603,0.000428777,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00189346,0.000548211,0.0349205,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000428777,0.0324979
2,15.3154,15.1184,12.7289,0.0162999,0.483618,0.534474,7.80977,0.00427777,3.72925,3.53229,10.9706,0.0159847,0.193842,0.244698,6.8261,0.000266893,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0159847,0.0166535,0.267711,0.150922,0.019907,0.00857674,0.568926,6.8261,0.000266893,0.987218
3,4.27745,4.19172,8.23214,0.0325772,0.170609,0.189779,5.06647,0.00437209,0.944329,0.858603,7.32446,0.0319468,0.0841569,0.103327,3.10649,0.00054464,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32446,0.0319468,0.033024,0.126656,0.0520332,0.0087945,0.00772333,0.170495,3.10649,0.00054464,1.95766
4,6.35421,6.18922,8.76796,0.0436576,0.275873,0.322794,9.77156,0.00373412,1.23664,1.07165,7.32009,0.0423968,0.149153,0.196074,5.85265,0.000926042,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32009,0.0423968,0.0660076,0.230999,0.0937089,0.0171752,0.0124334,0.252982,5.85265,0.000926042,3.91293
5,1.58753,1.52696,8.00117,0.0846658,0.0857944,0.103294,9.9825,0.00401637,0.329358,0.268787,6.27757,0.0821442,0.0527172,0.0702164,2.14686,0.00197823,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27757,0.0821442,0.131944,0.0847297,0.0312929,0.00629679,0.0189433,0.0731621,2.14686,0.00197823,7.82167
6,2.56373,2.44491,9.59033,0.186182,0.150912,0.186969,19.9118,0.00400689,0.558469,0.439642,6.27811,0.181139,0.102867,0.138924,4.24085,0.0038871,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27811,0.181139,0.263879,0.166652,0.0607241,0.0125327,0.0343206,0.113978,4.24085,0.0038871,15.6427
7,0.457157,0.453776,10.9047,0.512687,0.0286057,0.0321588,56.1886,0.0099002,0.373275,0.369893,0.0142546,0.495522,0.0165925,0.0201456,0.470826,0.00968012,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142546,0.495522,0.9382,0.0162652,0.0190498,0.00123712,0.117924,0.051401,0.470826,0.00968012,55.6165
8,0.029227,0.0287981,0.0197662,0.00687746,0.000548315,0.000610021,0.0685749,1.54076e-05,0.00231792,0.00188896,0.00215087,0.0068565,8.94798e-05,0.000151185,0.000554066,1.5139e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215087,0.0068565,0.00114542,0.000109099,0.000100693,1.92483e-05,0.000334018,0.000757692,0.000554066,1.5139e-05,0.0679006
Total,38.5903,37.899,60.2382,0.884848,1.26818,1.44446,109.015,0.0307517,7.33665,6.64533,39.5921,0.857883,0.621917,0.798202,22.8339,0.0177269,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5921,0.857883,1.4514,0.928042,0.41761,0.0684286,0.202992,1.32247,22.8339,0.0177269,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65303,0.00726678,1.34272,7.61276,0.0183716,3.39461
