Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00147303,0.0722129,0.0743808,0.216149,0.000388929,0.163013,0.102567,1.40487,0.00146596,0.0224959,0.0246638,0.189603,0.000388839,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00146596,0.000548211,0.0349153,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000388839,0.0324979
2,15.3154,15.1184,12.729,0.0110649,0.484922,0.535575,7.83727,0.00403937,3.72925,3.53229,10.9707,0.0107497,0.195146,0.245799,6.8536,0.000251992,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0107497,0.0166535,0.270108,0.150922,0.0199157,0.00857674,0.568926,6.8536,0.000251992,0.987218
3,4.27745,4.19172,8.23267,0.0315722,0.171422,0.190114,5.07845,0.00431908,0.944329,0.858603,7.32498,0.0309418,0.0849698,0.103662,3.11847,0.000538013,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32498,0.0309418,0.033024,0.127784,0.0520332,0.00881481,0.00772333,0.170495,3.11847,0.000538013,1.95766
4,6.35421,6.18922,8.76845,0.0446214,0.277399,0.32343,9.81952,0.00374237,1.23664,1.07165,7.32058,0.0433605,0.150679,0.19671,5.9006,0.000928106,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32058,0.0433605,0.0660076,0.233123,0.0937089,0.017213,0.0124334,0.252982,5.9006,0.000928106,3.91293
5,1.58753,1.52696,8.00146,0.0963077,0.0861629,0.103469,9.99131,0.00406029,0.329358,0.268787,6.27785,0.093786,0.0530857,0.0703915,2.15567,0.0020002,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27785,0.093786,0.131944,0.0852651,0.0312929,0.00630501,0.0189433,0.0731621,2.15567,0.0020002,7.82167
6,2.56373,2.44491,9.591,0.19327,0.152594,0.187753,19.9471,0.00397362,0.558469,0.439642,6.27878,0.188226,0.104549,0.139709,4.27611,0.00385382,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27878,0.188226,0.263879,0.16908,0.0607241,0.0125709,0.0343206,0.113978,4.27611,0.00385382,15.6427
7,0.457157,0.453776,10.9048,0.514547,0.0288084,0.0322647,56.1921,0.00991652,0.373275,0.369893,0.0143356,0.497382,0.0167952,0.0202515,0.474308,0.00969644,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143356,0.497382,0.9382,0.0165697,0.0190498,0.00124123,0.117924,0.051401,0.474308,0.00969644,55.6165
8,0.029227,0.0287981,0.0197894,0.00669038,0.000548773,0.000610045,0.0685771,1.49215e-05,0.00231792,0.00188896,0.00217408,0.00666943,8.99375e-05,0.000151209,0.000556201,1.46528e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217408,0.00666943,0.00114542,0.000109562,0.000100693,1.92667e-05,0.000334018,0.000757692,0.000556201,1.46528e-05,0.0679006
Total,38.5903,37.899,60.2404,0.899546,1.27407,1.4476,109.15,0.0304551,7.33665,6.64533,39.5942,0.872582,0.627811,0.801338,22.9689,0.0176721,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5942,0.872582,1.4514,0.936955,0.41761,0.0685458,0.202992,1.32247,22.9689,0.0176721,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.6509,0.00726589,1.34256,7.56787,0.0183659,3.39356
