Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722286,0.0743965,0.216149,0.000656464,0.163013,0.102567,1.40487,0.00242596,0.0225117,0.0246795,0.189603,0.000656373,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349467,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000656373,0.0324979
2,15.3154,15.1184,12.7285,0.024023,0.481412,0.533031,7.78224,0.00530116,3.72925,3.53229,10.9702,0.0237078,0.191636,0.243255,6.79857,0.000330854,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0237078,0.0166535,0.264095,0.150922,0.0198746,0.00857674,0.568926,6.79857,0.000330854,0.987218
3,4.27745,4.19172,8.2298,0.0511697,0.166733,0.188052,4.97063,0.00632459,0.944329,0.858603,7.32211,0.0505393,0.0802809,0.1016,3.01065,0.000788702,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32211,0.0505393,0.033024,0.121145,0.0520332,0.00870315,0.00772333,0.170495,3.01065,0.000788702,1.95766
4,6.35421,6.18922,8.76726,0.0969395,0.272743,0.32094,9.72358,0.00490632,1.23664,1.07165,7.31939,0.0956786,0.146023,0.19422,5.80466,0.00121909,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31939,0.0956786,0.0660076,0.226069,0.0937089,0.017121,0.0124334,0.252982,5.80466,0.00121909,3.91293
5,1.58753,1.52696,8.00022,0.187348,0.0846717,0.102814,9.95606,0.00511855,0.329358,0.268787,6.27661,0.184827,0.0515945,0.0697366,2.12042,0.00252933,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27661,0.184827,0.131944,0.0831545,0.0312929,0.00626946,0.0189433,0.0731621,2.12042,0.00252933,7.82167
6,2.56373,2.44491,9.58943,0.389734,0.148207,0.185478,19.8766,0.00527039,0.558469,0.439642,6.27721,0.384691,0.100162,0.137433,4.20557,0.0051506,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27721,0.384691,0.263879,0.162506,0.0607241,0.0124811,0.0343206,0.113978,4.20557,0.0051506,15.6427
7,0.457157,0.453776,10.9047,0.822983,0.0283326,0.031989,56.1834,0.010694,0.373275,0.369893,0.0141681,0.805817,0.0163194,0.0199758,0.465602,0.0104739,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141681,0.805817,0.9382,0.0158266,0.0190498,0.00123272,0.117924,0.051401,0.465602,0.0104739,55.6165
8,0.029227,0.0287981,0.01977,0.00789633,0.000548393,0.000610026,0.0685749,1.75164e-05,0.00231792,0.00188896,0.00215474,0.00787537,8.95577e-05,0.000151191,0.000554067,1.72477e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215474,0.00787537,0.00114542,0.000109179,0.000100693,1.92514e-05,0.000334018,0.000757692,0.000554067,1.72477e-05,0.0679006
Total,38.5903,37.899,60.2329,1.58253,1.25488,1.43731,108.777,0.0382889,7.33665,6.64533,39.5867,1.55556,0.608617,0.791051,22.5956,0.0211661,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5867,1.55556,1.4514,0.907852,0.41761,0.0681672,0.202992,1.32247,22.5956,0.0211661,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65675,0.00723041,1.336,7.69369,0.0181408,3.35198
