Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00254553,0.0722251,0.074393,0.216149,0.000781655,0.163013,0.102567,1.40487,0.00253846,0.0225082,0.024676,0.189603,0.000781564,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00253846,0.000548211,0.0349397,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000781564,0.0324979
2,15.3154,15.1184,12.7289,0.0245424,0.482998,0.533754,7.83727,0.00594447,3.72925,3.53229,10.9706,0.0242272,0.193222,0.243978,6.8536,0.000371061,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0242272,0.0166535,0.266367,0.150922,0.0199113,0.00857674,0.568926,6.8536,0.000371061,0.987218
3,4.27745,4.19172,8.22932,0.0497035,0.165969,0.187722,4.95864,0.00580866,0.944329,0.858603,7.32163,0.0490731,0.0795165,0.10127,2.99866,0.000724211,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32163,0.0490731,0.033024,0.120069,0.0520332,0.00868467,0.00772333,0.170495,2.99866,0.000724211,1.95766
4,6.35421,6.18922,8.76754,0.0857907,0.274086,0.321781,9.74756,0.00440428,1.23664,1.07165,7.31967,0.0845299,0.147365,0.195061,5.82865,0.00109358,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31967,0.0845299,0.0660076,0.228231,0.0937089,0.0171423,0.0124334,0.252982,5.82865,0.00109358,3.91293
5,1.58753,1.52696,8.00021,0.16849,0.0846659,0.10281,9.95606,0.00477416,0.329358,0.268787,6.27661,0.165968,0.0515887,0.0697328,2.12042,0.00235713,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27661,0.165968,0.131944,0.0831451,0.0312929,0.00626938,0.0189433,0.0731621,2.12042,0.00235713,7.82167
6,2.56373,2.44491,9.58937,0.358362,0.147999,0.185349,19.8589,0.00484918,0.558469,0.439642,6.27715,0.353318,0.0999545,0.137304,4.18795,0.00472938,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27715,0.353318,0.263879,0.162173,0.0607241,0.0124778,0.0343206,0.113978,4.18795,0.00472938,15.6427
7,0.457157,0.453776,10.9046,0.865652,0.0281075,0.0318225,56.1816,0.010855,0.373275,0.369893,0.0141191,0.848487,0.0160943,0.0198093,0.463859,0.0106349,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141191,0.848487,0.9382,0.0154376,0.0190498,0.00123023,0.117924,0.051401,0.463859,0.0106349,55.6165
8,0.029227,0.0287981,0.0197291,0.00758839,0.000547586,0.000609982,0.0685728,1.71362e-05,0.00231792,0.00188896,0.00211385,0.00756743,8.87501e-05,0.000151147,0.000551925,1.68675e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00211385,0.00756743,0.00114542,0.00010836,0.000100693,1.92189e-05,0.000334018,0.000757692,0.000551925,1.68675e-05,0.0679006
Total,38.5903,37.899,60.233,1.56267,1.2566,1.43824,108.825,0.0374345,7.33665,6.64533,39.5868,1.53571,0.610338,0.791982,22.6433,0.0207087,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5868,1.53571,1.4514,0.910471,0.41761,0.0682008,0.202992,1.32247,22.6433,0.0207087,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65601,0.00723144,1.33619,7.67775,0.0181473,3.35318
