Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.0722259,0.0743938,0.216149,0.000657968,0.163013,0.102567,1.40487,0.00240346,0.0225089,0.0246768,0.189603,0.000657877,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.0349413,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000657877,0.0324979
2,15.3154,15.1184,12.7288,0.0252061,0.482485,0.533465,7.80976,0.00603029,3.72925,3.53229,10.9705,0.0248909,0.192709,0.243689,6.82609,0.000376425,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0248909,0.0166535,0.265575,0.150922,0.0199018,0.00857674,0.568926,6.82609,0.000376425,0.987218
3,4.27745,4.19172,8.22967,0.0506766,0.166571,0.188004,4.97063,0.00603011,0.944329,0.858603,7.32198,0.0500462,0.0801194,0.101552,3.01065,0.000751891,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32198,0.0500462,0.033024,0.12094,0.0520332,0.00869832,0.00772333,0.170495,3.01065,0.000751891,1.95766
4,6.35421,6.18922,8.76746,0.0973539,0.273899,0.321735,9.72359,0.00502446,1.23664,1.07165,7.31959,0.096093,0.147179,0.195015,5.80468,0.00124863,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31959,0.096093,0.0660076,0.228005,0.0937089,0.0171363,0.0124334,0.252982,5.80468,0.00124863,3.91293
5,1.58753,1.52696,8.00015,0.197627,0.0846081,0.102794,9.95606,0.00557753,0.329358,0.268787,6.27654,0.195105,0.0515308,0.0697167,2.12042,0.00275881,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27654,0.195105,0.131944,0.0830728,0.0312929,0.0062676,0.0189433,0.0731621,2.12042,0.00275881,7.82167
6,2.56373,2.44491,9.58972,0.365759,0.149292,0.186161,19.8766,0.00497791,0.558469,0.439642,6.27751,0.360715,0.101248,0.138116,4.20559,0.00485812,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27751,0.360715,0.263879,0.164258,0.0607241,0.0124982,0.0343206,0.113978,4.20559,0.00485812,15.6427
7,0.457157,0.453776,10.9047,0.825887,0.0283052,0.0319494,56.1834,0.0107237,0.373275,0.369893,0.0141784,0.808722,0.016292,0.0199361,0.465603,0.0105037,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141784,0.808722,0.9382,0.0157592,0.0190498,0.00123325,0.117924,0.051401,0.465603,0.0105037,55.6165
8,0.029227,0.0287981,0.0197628,0.00785695,0.000548253,0.00061002,0.0685749,1.73346e-05,0.00231792,0.00188896,0.00214756,0.00783599,8.94175e-05,0.000151185,0.000554065,1.70659e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214756,0.00783599,0.00114542,0.000109039,0.000100693,1.92457e-05,0.000334018,0.000757692,0.000554065,1.70659e-05,0.0679006
Total,38.5903,37.899,60.2335,1.57278,1.25794,1.43911,108.805,0.0390393,7.33665,6.64533,39.5873,1.54581,0.611677,0.792853,22.6232,0.0211725,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5873,1.54581,1.4514,0.91266,0.41761,0.0682207,0.202992,1.32247,22.6232,0.0211725,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65626,0.00723089,1.33609,7.68332,0.0181438,3.35253
