Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00240303,0.0722282,0.0743961,0.216149,0.000681701,0.163013,0.102567,1.40487,0.00239596,0.0225113,0.0246791,0.189603,0.00068161,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00239596,0.000548211,0.0349459,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.00068161,0.0324979
2,15.3154,15.1184,12.7288,0.0245274,0.481748,0.532843,7.80976,0.00562319,3.72925,3.53229,10.9705,0.0242122,0.191972,0.243067,6.82609,0.000350981,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0242122,0.0166535,0.264221,0.150922,0.0198968,0.00857674,0.568926,6.82609,0.000350981,0.987218
3,4.27745,4.19172,8.2298,0.0487829,0.16667,0.187985,4.97063,0.00558991,0.944329,0.858603,7.32211,0.0481524,0.0802183,0.101533,3.01065,0.000696867,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32211,0.0481524,0.033024,0.121015,0.0520332,0.00870334,0.00772333,0.170495,3.01065,0.000696867,1.95766
4,6.35421,6.18922,8.76702,0.0907482,0.271922,0.320558,9.69959,0.00461371,1.23664,1.07165,7.31915,0.0894874,0.145202,0.193838,5.78067,0.00114594,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31915,0.0894874,0.0660076,0.224885,0.0937089,0.0171023,0.0124334,0.252982,5.78067,0.00114594,3.91293
5,1.58753,1.52696,7.99976,0.189806,0.0841306,0.102581,9.93843,0.00514555,0.329358,0.268787,6.27615,0.187285,0.0510534,0.0695036,2.10279,0.00254283,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27615,0.187285,0.131944,0.0823935,0.0312929,0.00625636,0.0189433,0.0731621,2.10279,0.00254283,7.82167
6,2.56373,2.44491,9.58974,0.370954,0.149034,0.185882,19.8942,0.00503199,0.558469,0.439642,6.27752,0.365911,0.100989,0.137837,4.22321,0.00491219,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27752,0.365911,0.263879,0.16372,0.0607241,0.0124991,0.0343206,0.113978,4.22321,0.00491219,15.6427
7,0.457157,0.453776,10.9046,0.810113,0.0282104,0.0318875,56.1834,0.0106998,0.373275,0.369893,0.0141508,0.792947,0.0161972,0.0198743,0.465601,0.0104798,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141508,0.792947,0.9382,0.0156039,0.0190498,0.00123184,0.117924,0.051401,0.465601,0.0104798,55.6165
8,0.029227,0.0287981,0.0197363,0.00782129,0.000547727,0.00060999,0.0685728,1.73955e-05,0.00231792,0.00188896,0.00212103,0.00780033,8.88917e-05,0.000151154,0.000551928,1.71269e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212103,0.00780033,0.00114542,0.000108503,0.000100693,1.92246e-05,0.000334018,0.000757692,0.000551928,1.71269e-05,0.0679006
Total,38.5903,37.899,60.2327,1.54516,1.25449,1.43674,108.781,0.0374033,7.33665,6.64533,39.5865,1.51819,0.608232,0.790484,22.5992,0.0208273,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5865,1.51819,1.4514,0.906893,0.41761,0.0681749,0.202992,1.32247,22.5992,0.0208273,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65672,0.00723237,1.33636,7.69297,0.0181532,3.35426
