Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.0722265,0.0743944,0.216149,0.000651431,0.163013,0.102567,1.40487,0.00240346,0.0225095,0.0246774,0.189603,0.00065134,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.0349425,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.00065134,0.0324979
2,15.3154,15.1184,12.7287,0.0245742,0.481939,0.533105,7.80976,0.00549142,3.72925,3.53229,10.9704,0.024259,0.192163,0.243329,6.82608,0.000342746,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.024259,0.0166535,0.264676,0.150922,0.0198939,0.00857674,0.568926,6.82608,0.000342746,0.987218
3,4.27745,4.19172,8.22982,0.0512672,0.166785,0.188085,4.97063,0.00647448,0.944329,0.858603,7.32213,0.0506368,0.0803332,0.101633,3.01065,0.000807438,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32213,0.0506368,0.033024,0.121229,0.0520332,0.00870396,0.00772333,0.170495,3.01065,0.000807438,1.95766
4,6.35421,6.18922,8.76788,0.0994089,0.275235,0.322303,9.77156,0.00544984,1.23664,1.07165,7.32001,0.098148,0.148515,0.195583,5.85264,0.00135497,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32001,0.098148,0.0660076,0.229876,0.0937089,0.017169,0.0124334,0.252982,5.85264,0.00135497,3.91293
5,1.58753,1.52696,8.00039,0.190236,0.0848869,0.102915,9.95606,0.00517221,0.329358,0.268787,6.27678,0.187714,0.0518097,0.0698377,2.12043,0.00255616,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27678,0.187714,0.131944,0.083466,0.0312929,0.00627431,0.0189433,0.0731621,2.12043,0.00255616,7.82167
6,2.56373,2.44491,9.58965,0.371624,0.149156,0.186122,19.8766,0.00507337,0.558469,0.439642,6.27744,0.36658,0.101111,0.138078,4.20558,0.00495358,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27744,0.36658,0.263879,0.164087,0.0607241,0.0124941,0.0343206,0.113978,4.20558,0.00495358,15.6427
7,0.457157,0.453776,10.9047,0.89019,0.0284347,0.0320797,56.1834,0.0109614,0.373275,0.369893,0.0141777,0.873025,0.0164215,0.0200665,0.465603,0.0107413,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141777,0.873025,0.9382,0.016019,0.0190498,0.00123321,0.117924,0.051401,0.465603,0.0107413,55.6165
8,0.029227,0.0287981,0.0197573,0.00779619,0.000548144,0.000610014,0.0685749,1.72667e-05,0.00231792,0.00188896,0.00214203,0.00777523,8.93084e-05,0.000151179,0.000554063,1.6998e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214203,0.00777523,0.00114542,0.000108928,0.000100693,1.92413e-05,0.000334018,0.000757692,0.000554063,1.6998e-05,0.0679006
Total,38.5903,37.899,60.2341,1.63751,1.25921,1.43961,108.853,0.0392914,7.33665,6.64533,39.588,1.61054,0.612952,0.793355,22.6711,0.0214245,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.588,1.61054,1.4514,0.914405,0.41761,0.0682536,0.202992,1.32247,22.6711,0.0214245,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65551,0.00722747,1.33546,7.66738,0.0181223,3.34856
