Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.0722253,0.0743931,0.216149,0.000612598,0.163013,0.102567,1.40487,0.00240346,0.0225083,0.0246762,0.189603,0.000612507,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.03494,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000612507,0.0324979
2,15.3154,15.1184,12.7289,0.0253055,0.482971,0.533799,7.80977,0.00621929,3.72925,3.53229,10.9706,0.0249903,0.193195,0.244023,6.8261,0.000388237,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0249903,0.0166535,0.266388,0.150922,0.0199082,0.00857674,0.568926,6.8261,0.000388237,0.987218
3,4.27745,4.19172,8.23009,0.050701,0.16722,0.188274,4.98262,0.00610766,0.944329,0.858603,7.3224,0.0500706,0.0807684,0.101822,3.02263,0.000761586,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3224,0.0500706,0.033024,0.121843,0.0520332,0.00871443,0.00772333,0.170495,3.02263,0.000761586,1.95766
4,6.35421,6.18922,8.76739,0.0893514,0.273595,0.321567,9.72359,0.00462366,1.23664,1.07165,7.31952,0.0880905,0.146875,0.194847,5.80467,0.00114843,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31952,0.0880905,0.0660076,0.227539,0.0937089,0.0171305,0.0124334,0.252982,5.80467,0.00114843,3.91293
5,1.58753,1.52696,7.99978,0.188258,0.084119,0.102558,9.93843,0.00511679,0.329358,0.268787,6.27617,0.185736,0.0510418,0.0694804,2.10279,0.00252844,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27617,0.185736,0.131944,0.0823582,0.0312929,0.00625686,0.0189433,0.0731621,2.10279,0.00252844,7.82167
6,2.56373,2.44491,9.58974,0.376523,0.149129,0.185973,19.8942,0.00516804,0.558469,0.439642,6.27753,0.37148,0.101085,0.137929,4.22321,0.00504824,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27753,0.37148,0.263879,0.163907,0.0607241,0.0124993,0.0343206,0.113978,4.22321,0.00504824,15.6427
7,0.457157,0.453776,10.9046,0.914479,0.0282326,0.0319156,56.1834,0.0110403,0.373275,0.369893,0.0141459,0.897314,0.0162194,0.0199024,0.465601,0.0108203,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141459,0.897314,0.9382,0.0156544,0.0190498,0.00123159,0.117924,0.051401,0.465601,0.0108203,55.6165
8,0.029227,0.0287981,0.019791,0.00776016,0.000548811,0.000610052,0.0685771,1.71239e-05,0.00231792,0.00188896,0.00217574,0.00773921,8.99753e-05,0.000151216,0.000556201,1.68553e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217574,0.00773921,0.00114542,0.000109605,0.000100693,1.9268e-05,0.000334018,0.000757692,0.000556201,1.68553e-05,0.0679006
Total,38.5903,37.899,60.2336,1.65479,1.25804,1.43909,108.817,0.0389055,7.33665,6.64533,39.5874,1.62782,0.611782,0.792831,22.6352,0.0213246,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5874,1.62782,1.4514,0.912739,0.41761,0.0682261,0.202992,1.32247,22.6352,0.0213246,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65608,0.0072266,1.3353,7.67942,0.0181169,3.34755
