Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722285,0.0743964,0.216149,0.000680663,0.163013,0.102567,1.40487,0.00242596,0.0225115,0.0246794,0.189603,0.000680573,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349464,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000680573,0.0324979
2,15.3154,15.1184,12.7285,0.025688,0.481375,0.532983,7.78224,0.00649251,3.72925,3.53229,10.9702,0.0253728,0.191599,0.243207,6.79857,0.000405314,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0253728,0.0166535,0.26401,0.150922,0.0198751,0.00857674,0.568926,6.79857,0.000405314,0.987218
3,4.27745,4.19172,8.23035,0.0507404,0.167696,0.188504,4.9946,0.00622259,0.944329,0.858603,7.32267,0.0501099,0.081244,0.102052,3.03461,0.000775951,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32267,0.0501099,0.033024,0.122538,0.0520332,0.00872488,0.00772333,0.170495,3.03461,0.000775951,1.95766
4,6.35421,6.18922,8.76739,0.0986832,0.273558,0.321526,9.72359,0.00531265,1.23664,1.07165,7.31952,0.0974224,0.146838,0.194805,5.80467,0.00132068,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31952,0.0974224,0.0660076,0.22746,0.0937089,0.0171307,0.0124334,0.252982,5.80467,0.00132068,3.91293
5,1.58753,1.52696,8.00101,0.182408,0.0856472,0.103255,9.97369,0.0050953,0.329358,0.268787,6.2774,0.179886,0.05257,0.0701777,2.13806,0.0025177,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2774,0.179886,0.131944,0.0845485,0.0312929,0.00629218,0.0189433,0.0731621,2.13806,0.0025177,7.82167
6,2.56373,2.44491,9.59008,0.360677,0.150216,0.186603,19.9118,0.0049603,0.558469,0.439642,6.27787,0.355634,0.102171,0.138558,4.24084,0.00484051,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27787,0.355634,0.263879,0.165603,0.0607241,0.0125187,0.0343206,0.113978,4.24084,0.00484051,15.6427
7,0.457157,0.453776,10.9047,0.832564,0.0285046,0.0321113,56.1851,0.0109643,0.373275,0.369893,0.0142097,0.815399,0.0164914,0.0200981,0.467344,0.0107442,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142097,0.815399,0.9382,0.0161188,0.0190498,0.00123483,0.117924,0.051401,0.467344,0.0107442,55.6165
8,0.029227,0.0287981,0.0197601,0.00804787,0.000548199,0.000610017,0.0685749,1.70758e-05,0.00231792,0.00188896,0.00214479,0.00802691,8.93631e-05,0.000151182,0.000554064,1.68071e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214479,0.00802691,0.00114542,0.000108983,0.000100693,1.92435e-05,0.000334018,0.000757692,0.000554064,1.68071e-05,0.0679006
Total,38.5903,37.899,60.2351,1.56124,1.25977,1.43999,108.856,0.0397454,7.33665,6.64533,39.5889,1.53428,0.613515,0.793729,22.6742,0.0213017,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5889,1.53428,1.4514,0.915334,0.41761,0.0682616,0.202992,1.32247,22.6742,0.0213017,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65545,0.00723141,1.33619,7.66613,0.0181471,3.35314
