Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00250803,0.0722287,0.0743965,0.216149,0.000859012,0.163013,0.102567,1.40487,0.00250096,0.0225117,0.0246795,0.189603,0.000858921,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00250096,0.000548211,0.0349468,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000858921,0.0324979
2,15.3154,15.1184,12.7285,0.0256599,0.480973,0.532584,7.78224,0.00649474,3.72925,3.53229,10.9702,0.0253447,0.191197,0.242808,6.79857,0.000405453,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0253447,0.0166535,0.263209,0.150922,0.0198749,0.00857674,0.568926,6.79857,0.000405453,0.987218
3,4.27745,4.19172,8.22958,0.049546,0.166402,0.187916,4.97062,0.0057078,0.944329,0.858603,7.3219,0.0489156,0.0799503,0.101464,3.01064,0.000711603,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3219,0.0489156,0.033024,0.120687,0.0520332,0.00869486,0.00772333,0.170495,3.01064,0.000711603,1.95766
4,6.35421,6.18922,8.76757,0.0959382,0.273996,0.321629,9.74757,0.0049951,1.23664,1.07165,7.3197,0.0946774,0.147276,0.194909,5.82865,0.00124129,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3197,0.0946774,0.0660076,0.227987,0.0937089,0.0171449,0.0124334,0.252982,5.82865,0.00124129,3.91293
5,1.58753,1.52696,8.00017,0.196721,0.0846295,0.102805,9.95606,0.00546909,0.329358,0.268787,6.27656,0.1942,0.0515523,0.0697274,2.12042,0.0027046,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27656,0.1942,0.131944,0.0831046,0.0312929,0.00626806,0.0189433,0.0731621,2.12042,0.0027046,7.82167
6,2.56373,2.44491,9.58968,0.38604,0.149167,0.186095,19.8766,0.00529993,0.558469,0.439642,6.27747,0.380997,0.101122,0.13805,4.20558,0.00518013,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27747,0.380997,0.263879,0.164069,0.0607241,0.0124957,0.0343206,0.113978,4.20558,0.00518013,15.6427
7,0.457157,0.453776,10.9047,0.795628,0.0284719,0.0320421,56.1868,0.0107344,0.373275,0.369893,0.0142403,0.778463,0.0164587,0.0200289,0.469085,0.0105143,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142403,0.778463,0.9382,0.0160155,0.0190498,0.00123639,0.117924,0.051401,0.469085,0.0105143,55.6165
8,0.029227,0.0287981,0.0196777,0.00803014,0.000546473,0.000609829,0.0685685,1.74771e-05,0.00231792,0.00188896,0.00206245,0.00800919,8.7637e-05,0.000150993,0.000547648,1.72085e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00206245,0.00800919,0.00114542,0.000107134,0.000100693,1.91781e-05,0.000334018,0.000757692,0.000547648,1.72085e-05,0.0679006
Total,38.5903,37.899,60.2332,1.56007,1.25642,1.43808,108.805,0.0395775,7.33665,6.64533,39.587,1.53311,0.610156,0.791818,22.6231,0.0216335,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.587,1.53311,1.4514,0.910126,0.41761,0.0682,0.202992,1.32247,22.6231,0.0216335,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65629,0.00723157,1.33621,7.68401,0.0181481,3.35333
