Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.0722242,0.074392,0.216149,0.000646504,0.163013,0.102567,1.40487,0.00240346,0.0225072,0.024675,0.189603,0.000646414,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.0349377,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000646414,0.0324979
2,15.3154,15.1184,12.7289,0.0246755,0.483472,0.534268,7.83727,0.00560186,3.72925,3.53229,10.9706,0.0243603,0.193696,0.244492,6.85359,0.000349648,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0243603,0.0166535,0.267357,0.150922,0.0199096,0.00857674,0.568926,6.85359,0.000349648,0.987218
3,4.27745,4.19172,8.23013,0.0486591,0.167379,0.188395,4.98262,0.00550516,0.944329,0.858603,7.32244,0.0480287,0.0809265,0.101943,3.02264,0.000686273,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32244,0.0480287,0.033024,0.12212,0.0520332,0.00871602,0.00772333,0.170495,3.02264,0.000686273,1.95766
4,6.35421,6.18922,8.76758,0.099092,0.274511,0.322126,9.74757,0.00540973,1.23664,1.07165,7.31971,0.0978311,0.147791,0.195406,5.82865,0.00134494,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31971,0.0978311,0.0660076,0.228998,0.0937089,0.0171457,0.0124334,0.252982,5.82865,0.00134494,3.91293
5,1.58753,1.52696,8.00052,0.1986,0.0850465,0.102985,9.96487,0.00559772,0.329358,0.268787,6.27691,0.196079,0.0519692,0.0699079,2.12924,0.00276891,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27691,0.196079,0.131944,0.083692,0.0312929,0.00627811,0.0189433,0.0731621,2.12924,0.00276891,7.82167
6,2.56373,2.44491,9.59019,0.355452,0.150536,0.186782,19.9118,0.00483479,0.558469,0.439642,6.27797,0.350408,0.102491,0.138737,4.24085,0.00471499,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27797,0.350408,0.263879,0.166096,0.0607241,0.0125247,0.0343206,0.113978,4.24085,0.00471499,15.6427
7,0.457157,0.453776,10.9047,0.801272,0.0284281,0.0320613,56.1851,0.0107552,0.373275,0.369893,0.0141876,0.784107,0.0164148,0.0200481,0.467343,0.0105351,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141876,0.784107,0.9382,0.0159935,0.0190498,0.00123371,0.117924,0.051401,0.467343,0.0105351,55.6165
8,0.029227,0.0287981,0.01978,0.00800128,0.000548593,0.000610041,0.0685749,1.75963e-05,0.00231792,0.00188896,0.00216469,0.00798033,8.97577e-05,0.000151205,0.00055407,1.73276e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216469,0.00798033,0.00114542,0.000109385,0.000100693,1.92593e-05,0.000334018,0.000757692,0.00055407,1.73276e-05,0.0679006
Total,38.5903,37.899,60.235,1.53816,1.26214,1.44162,108.914,0.0383686,7.33665,6.64533,39.5889,1.5112,0.615885,0.79536,22.7325,0.0210636,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5889,1.5112,1.4514,0.919304,0.41761,0.068293,0.202992,1.32247,22.7325,0.0210636,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65455,0.00723262,1.33641,7.64647,0.0181547,3.35455
