Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00165303,0.0722131,0.074381,0.216149,0.000399421,0.163013,0.102567,1.40487,0.00164596,0.0224962,0.024664,0.189603,0.000399331,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00164596,0.000548211,0.0349157,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000399331,0.0324979
2,15.3154,15.1184,12.7291,0.0104292,0.484952,0.535443,7.83728,0.00403196,3.72925,3.53229,10.9708,0.010114,0.195176,0.245667,6.85361,0.000251529,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9708,0.010114,0.0166535,0.269999,0.150922,0.0199225,0.00857674,0.568926,6.85361,0.000251529,0.987218
3,4.27745,4.19172,8.23255,0.0227504,0.171226,0.190021,5.07845,0.00411498,0.944329,0.858603,7.32487,0.0221199,0.0847741,0.103569,3.11847,0.0005125,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32487,0.0221199,0.033024,0.127499,0.0520332,0.00881046,0.00772333,0.170495,3.11847,0.0005125,1.95766
4,6.35421,6.18922,8.76863,0.0444039,0.278025,0.323716,9.81953,0.00373995,1.23664,1.07165,7.32076,0.043143,0.151305,0.196996,5.90062,0.0009275,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32076,0.043143,0.0660076,0.234021,0.0937089,0.0172275,0.0124334,0.252982,5.90062,0.0009275,3.91293
5,1.58753,1.52696,8.00158,0.0760633,0.0863133,0.103538,9.99131,0.00396762,0.329358,0.268787,6.27797,0.0735417,0.0532361,0.0704608,2.15568,0.00195386,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27797,0.0735417,0.131944,0.0854814,0.0312929,0.00630846,0.0189433,0.0731621,2.15568,0.00195386,7.82167
6,2.56373,2.44491,9.59118,0.181424,0.153015,0.187934,19.9647,0.00394877,0.558469,0.439642,6.27896,0.17638,0.104971,0.139889,4.29373,0.00382898,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27896,0.17638,0.263879,0.169671,0.0607241,0.0125811,0.0343206,0.113978,4.29373,0.00382898,15.6427
7,0.457157,0.453776,10.9049,0.512089,0.0289112,0.0323304,56.1938,0.00990142,0.373275,0.369893,0.0143667,0.494924,0.016898,0.0203172,0.476048,0.00968135,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143667,0.494924,0.9382,0.0167366,0.0190498,0.00124281,0.117924,0.051401,0.476048,0.00968135,55.6165
8,0.029227,0.0287981,0.0197982,0.00675111,0.000548947,0.000610054,0.0685771,1.50312e-05,0.00231792,0.00188896,0.00218292,0.00673015,9.01117e-05,0.000151219,0.000556204,1.47626e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00218292,0.00673015,0.00114542,0.000109738,0.000100693,1.92737e-05,0.000334018,0.000757692,0.000556204,1.47626e-05,0.0679006
Total,38.5903,37.899,60.2409,0.855563,1.27521,1.44797,109.17,0.0301191,7.33665,6.64533,39.5947,0.828599,0.628946,0.801714,22.9883,0.0175698,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5947,0.828599,1.4514,0.938434,0.41761,0.0685781,0.202992,1.32247,22.9883,0.0175698,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.6506,0.00726819,1.34298,7.56143,0.0183806,3.39627
