Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.072228,0.0743958,0.216149,0.000628033,0.163013,0.102567,1.40487,0.00240346,0.022511,0.0246788,0.189603,0.000627942,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.0349453,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000627942,0.0324979
2,15.3154,15.1184,12.7287,0.025763,0.481683,0.532973,7.80975,0.00651782,3.72925,3.53229,10.9704,0.0254478,0.191907,0.243197,6.82608,0.000406896,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0254478,0.0166535,0.264294,0.150922,0.0198886,0.00857674,0.568926,6.82608,0.000406896,0.987218
3,4.27745,4.19172,8.23044,0.0482054,0.167796,0.188522,4.9946,0.00543628,0.944329,0.858603,7.32276,0.0475749,0.0813437,0.10207,3.03462,0.000677663,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32276,0.0475749,0.033024,0.122652,0.0520332,0.00872836,0.00772333,0.170495,3.03462,0.000677663,1.95766
4,6.35421,6.18922,8.7676,0.0921095,0.274428,0.322002,9.74757,0.00480918,1.23664,1.07165,7.31973,0.0908486,0.147708,0.195282,5.82865,0.00119481,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31973,0.0908486,0.0660076,0.22879,0.0937089,0.0171474,0.0124334,0.252982,5.82865,0.00119481,3.91293
5,1.58753,1.52696,8.00062,0.192,0.0851781,0.103046,9.96488,0.00529466,0.329358,0.268787,6.27702,0.189479,0.0521008,0.0699686,2.12924,0.00261738,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27702,0.189479,0.131944,0.0838813,0.0312929,0.00628112,0.0189433,0.0731621,2.12924,0.00261738,7.82167
6,2.56373,2.44491,9.58992,0.395586,0.149796,0.186396,19.8942,0.00553546,0.558469,0.439642,6.27771,0.390543,0.101751,0.138352,4.22322,0.00541567,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27771,0.390543,0.263879,0.164985,0.0607241,0.0125096,0.0343206,0.113978,4.22322,0.00541567,15.6427
7,0.457157,0.453776,10.9047,0.882797,0.0285658,0.0321288,56.1868,0.0110361,0.373275,0.369893,0.0142463,0.865632,0.0165526,0.0201156,0.469086,0.0108161,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142463,0.865632,0.9382,0.0161957,0.0190498,0.00123669,0.117924,0.051401,0.469086,0.0108161,55.6165
8,0.029227,0.0287981,0.0197761,0.00800432,0.000548515,0.000610035,0.0685749,1.7619e-05,0.00231792,0.00188896,0.00216082,0.00798337,8.96796e-05,0.000151199,0.000554069,1.73503e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216082,0.00798337,0.00114542,0.000109304,0.000100693,1.92562e-05,0.000334018,0.000757692,0.000554069,1.73503e-05,0.0679006
Total,38.5903,37.899,60.235,1.64688,1.26022,1.44007,108.883,0.0392752,7.33665,6.64533,39.5889,1.61991,0.613964,0.793815,22.701,0.0217738,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5889,1.61991,1.4514,0.915853,0.41761,0.068277,0.202992,1.32247,22.701,0.0217738,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65505,0.00722693,1.33536,7.6573,0.018119,3.34794
