Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.07223,0.0743979,0.216149,0.000693317,0.163013,0.102567,1.40487,0.00241096,0.0225131,0.0246809,0.189603,0.000693226,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349495,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000693226,0.0324979
2,15.3154,15.1184,12.7285,0.0244055,0.480949,0.532612,7.78223,0.00543039,3.72925,3.53229,10.9702,0.0240903,0.191173,0.242836,6.79856,0.000338932,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0240903,0.0166535,0.263215,0.150922,0.0198727,0.00857674,0.568926,6.79856,0.000338932,0.987218
3,4.27745,4.19172,8.2297,0.0507722,0.166622,0.188031,4.97063,0.00611552,0.944329,0.858603,7.32201,0.0501418,0.0801704,0.101579,3.01065,0.000762568,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32201,0.0501418,0.033024,0.121017,0.0520332,0.00869935,0.00772333,0.170495,3.01065,0.000762568,1.95766
4,6.35421,6.18922,8.76789,0.0983701,0.275062,0.32211,9.77156,0.00531456,1.23664,1.07165,7.32002,0.0971093,0.148342,0.195389,5.85264,0.00132115,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32002,0.0971093,0.0660076,0.229509,0.0937089,0.0171698,0.0124334,0.252982,5.85264,0.00132115,3.91293
5,1.58753,1.52696,8.00111,0.185674,0.0857705,0.103313,9.9825,0.00517808,0.329358,0.268787,6.2775,0.183152,0.0526933,0.0702356,2.14686,0.00255909,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2775,0.183152,0.131944,0.0847268,0.0312929,0.00629496,0.0189433,0.0731621,2.14686,0.00255909,7.82167
6,2.56373,2.44491,9.5902,0.389419,0.150528,0.186757,19.9118,0.00536098,0.558469,0.439642,6.27798,0.384376,0.102483,0.138712,4.24085,0.00524119,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27798,0.384376,0.263879,0.166062,0.0607241,0.0125254,0.0343206,0.113978,4.24085,0.00524119,15.6427
7,0.457157,0.453776,10.9047,0.967847,0.0284068,0.0320428,56.1851,0.0115245,0.373275,0.369893,0.0141853,0.950682,0.0163936,0.0200296,0.467343,0.0113044,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141853,0.950682,0.9382,0.0159538,0.0190498,0.00123359,0.117924,0.051401,0.467343,0.0113044,55.6165
8,0.029227,0.0287981,0.0197634,0.00805422,0.000548265,0.000610022,0.0685749,1.7111e-05,0.00231792,0.00188896,0.00214811,0.00803326,8.94292e-05,0.000151186,0.000554065,1.68423e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214811,0.00803326,0.00114542,0.000109051,0.000100693,1.92461e-05,0.000334018,0.000757692,0.000554065,1.68423e-05,0.0679006
Total,38.5903,37.899,60.2351,1.72696,1.26012,1.43987,108.889,0.0396344,7.33665,6.64533,39.5889,1.7,0.613858,0.793614,22.7071,0.0222374,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5889,1.7,1.4514,0.915542,0.41761,0.0682811,0.202992,1.32247,22.7071,0.0222374,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65496,0.00722275,1.33459,7.65534,0.0180927,3.34309
