Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00220803,0.0722147,0.0743826,0.216149,0.000425894,0.163013,0.102567,1.40487,0.00220096,0.0224978,0.0246656,0.189603,0.000425804,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00220096,0.000548211,0.0349189,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000425804,0.0324979
2,15.3154,15.1184,12.729,0.0154955,0.484416,0.535051,7.83727,0.00426438,3.72925,3.53229,10.9707,0.0151803,0.19464,0.245275,6.8536,0.000266056,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0151803,0.0166535,0.269077,0.150922,0.0199164,0.00857674,0.568926,6.8536,0.000266056,0.987218
3,4.27745,4.19172,8.23213,0.026146,0.170572,0.189754,5.06647,0.00424763,0.944329,0.858603,7.32444,0.0255156,0.0841204,0.103302,3.10649,0.000529082,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32444,0.0255156,0.033024,0.126595,0.0520332,0.00879401,0.00772333,0.170495,3.10649,0.000529082,1.95766
4,6.35421,6.18922,8.76776,0.0423545,0.275223,0.32251,9.74758,0.00372534,1.23664,1.07165,7.31989,0.0410936,0.148503,0.19579,5.82867,0.000923849,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31989,0.0410936,0.0660076,0.23008,0.0937089,0.0171596,0.0124334,0.252982,5.82867,0.000923849,3.91293
5,1.58753,1.52696,8.00098,0.102501,0.0855633,0.103194,9.97369,0.00410499,0.329358,0.268787,6.27737,0.0999792,0.0524861,0.0701168,2.13805,0.00202255,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27737,0.0999792,0.131944,0.0844047,0.0312929,0.0062912,0.0189433,0.0731621,2.13805,0.00202255,7.82167
6,2.56373,2.44491,9.59029,0.177597,0.150815,0.186922,19.9118,0.00399406,0.558469,0.439642,6.27808,0.172553,0.10277,0.138878,4.24085,0.00387427,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27808,0.172553,0.263879,0.16651,0.0607241,0.0125306,0.0343206,0.113978,4.24085,0.00387427,15.6427
7,0.457157,0.453776,10.9047,0.511571,0.0285377,0.0321255,56.1868,0.00989778,0.373275,0.369893,0.0142255,0.494406,0.0165244,0.0201123,0.469085,0.0096777,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142255,0.494406,0.9382,0.0161653,0.0190498,0.00123564,0.117924,0.051401,0.469085,0.0096777,55.6165
8,0.029227,0.0287981,0.0197805,0.00679122,0.000548601,0.000610038,0.0685749,1.554e-05,0.00231792,0.00188896,0.00216524,0.00677027,8.9765e-05,0.000151202,0.00055407,1.52714e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216524,0.00677027,0.00114542,0.000109389,0.000100693,1.92597e-05,0.000334018,0.000757692,0.00055407,1.52714e-05,0.0679006
Total,38.5903,37.899,60.2379,0.884664,1.26789,1.44455,109.008,0.0306756,7.33665,6.64533,39.5917,0.857699,0.621632,0.79829,22.8269,0.0177346,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5917,0.857699,1.4514,0.92786,0.41761,0.0684127,0.202992,1.32247,22.8269,0.0177346,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65313,0.00726681,1.34273,7.61503,0.0183717,3.39464
