Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722248,0.0743926,0.216149,0.000667171,0.163013,0.102567,1.40487,0.00241096,0.0225078,0.0246756,0.189603,0.000667081,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.034939,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000667081,0.0324979
2,15.3154,15.1184,12.7288,0.0250524,0.482333,0.533343,7.80976,0.00576144,3.72925,3.53229,10.9705,0.0247372,0.192557,0.243567,6.82609,0.000359622,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0247372,0.0166535,0.265302,0.150922,0.0199005,0.00857674,0.568926,6.82609,0.000359622,0.987218
3,4.27745,4.19172,8.22988,0.0493079,0.166873,0.188114,4.98261,0.00560853,0.944329,0.858603,7.32219,0.0486774,0.0804206,0.101662,3.02263,0.000699194,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32219,0.0486774,0.033024,0.121343,0.0520332,0.00870646,0.00772333,0.170495,3.02263,0.000699194,1.95766
4,6.35421,6.18922,8.76724,0.0942264,0.273004,0.321242,9.72357,0.00479979,1.23664,1.07165,7.31937,0.0929655,0.146284,0.194522,5.80466,0.00119246,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31937,0.0929655,0.0660076,0.226634,0.0937089,0.0171192,0.0124334,0.252982,5.80466,0.00119246,3.91293
5,1.58753,1.52696,8.00026,0.196729,0.0847356,0.10285,9.95606,0.00554307,0.329358,0.268787,6.27665,0.194207,0.0516583,0.0697733,2.12042,0.00274159,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27665,0.194207,0.131944,0.0832539,0.0312929,0.00627062,0.0189433,0.0731621,2.12042,0.00274159,7.82167
6,2.56373,2.44491,9.58963,0.3849,0.149042,0.186042,19.8766,0.00527908,0.558469,0.439642,6.27741,0.379857,0.100998,0.137998,4.20558,0.00515928,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27741,0.379857,0.263879,0.163895,0.0607241,0.0124927,0.0343206,0.113978,4.20558,0.00515928,15.6427
7,0.457157,0.453776,10.9047,0.713766,0.028381,0.0320216,56.1851,0.0104166,0.373275,0.369893,0.0141814,0.6966,0.0163678,0.0200084,0.467343,0.0101965,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141814,0.6966,0.9382,0.015907,0.0190498,0.0012334,0.117924,0.051401,0.467343,0.0101965,55.6165
8,0.029227,0.0287981,0.0197844,0.00785995,0.000548679,0.000610043,0.0685749,1.75388e-05,0.00231792,0.00188896,0.00216911,0.007839,8.9843e-05,0.000151208,0.000554071,1.72702e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216911,0.007839,0.00114542,0.00010947,0.000100693,1.92628e-05,0.000334018,0.000757692,0.000554071,1.72702e-05,0.0679006
Total,38.5903,37.899,60.2335,1.47426,1.25714,1.43862,108.818,0.0380932,7.33665,6.64533,39.5873,1.44729,0.610883,0.792357,22.6369,0.021033,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5873,1.44729,1.4514,0.911384,0.41761,0.068208,0.202992,1.32247,22.6369,0.021033,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65609,0.00723604,1.33704,7.6794,0.0181763,3.35854
