Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00196803,0.0722114,0.0743793,0.216149,0.00041812,0.163013,0.102567,1.40487,0.00196096,0.0224944,0.0246623,0.189603,0.000418029,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00196096,0.000548211,0.0349123,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000418029,0.0324979
2,15.3154,15.1184,12.7291,0.0150999,0.485186,0.535687,7.83728,0.00422631,3.72925,3.53229,10.9707,0.0147847,0.19541,0.245911,6.85361,0.000263676,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0147847,0.0166535,0.270478,0.150922,0.0199221,0.00857674,0.568926,6.85361,0.000263676,0.987218
3,4.27745,4.19172,8.23272,0.0192572,0.171519,0.190159,5.07845,0.00403832,0.944329,0.858603,7.32504,0.0186268,0.0850665,0.103707,3.11847,0.000502919,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32504,0.0186268,0.033024,0.127923,0.0520332,0.00881702,0.00772333,0.170495,3.11847,0.000502919,1.95766
4,6.35421,6.18922,8.7687,0.0459039,0.27835,0.323924,9.81954,0.00376615,1.23664,1.07165,7.32083,0.044643,0.15163,0.197204,5.90062,0.00093405,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32083,0.044643,0.0660076,0.234549,0.0937089,0.0172325,0.0124334,0.252982,5.90062,0.00093405,3.91293
5,1.58753,1.52696,8.0017,0.115159,0.0864668,0.103609,9.99132,0.00416268,0.329358,0.268787,6.2781,0.112637,0.0533896,0.0705319,2.15568,0.00205139,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2781,0.112637,0.131944,0.0857025,0.0312929,0.00631196,0.0189433,0.0731621,2.15568,0.00205139,7.82167
6,2.56373,2.44491,9.59122,0.17491,0.153118,0.187974,19.9647,0.00393519,0.558469,0.439642,6.27901,0.169866,0.105073,0.139929,4.29373,0.0038154,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27901,0.169866,0.263879,0.169812,0.0607241,0.0125838,0.0343206,0.113978,4.29373,0.0038154,15.6427
7,0.457157,0.453776,10.9049,0.516154,0.0289166,0.0323207,56.1938,0.00990974,0.373275,0.369893,0.0143792,0.498989,0.0169033,0.0203075,0.476048,0.00968966,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143792,0.498989,0.9382,0.0167316,0.0190498,0.00124345,0.117924,0.051401,0.476048,0.00968966,55.6165
8,0.029227,0.0287981,0.0197872,0.00672861,0.000548729,0.000610042,0.0685771,1.49476e-05,0.00231792,0.00188896,0.00217187,0.00670766,8.98932e-05,0.000151206,0.0005562,1.4679e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217187,0.00670766,0.00114542,0.000109517,0.000100693,1.9265e-05,0.000334018,0.000757692,0.0005562,1.4679e-05,0.0679006
Total,38.5903,37.899,60.2413,0.89518,1.27632,1.44866,109.17,0.0304715,7.33665,6.64533,39.5951,0.868215,0.630058,0.802404,22.9883,0.0176898,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5951,0.868215,1.4514,0.940217,0.41761,0.068596,0.202992,1.32247,22.9883,0.0176898,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65057,0.00726608,1.34259,7.56083,0.0183671,3.39378
