Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722282,0.074396,0.216149,0.000692198,0.163013,0.102567,1.40487,0.00241096,0.0225112,0.024679,0.189603,0.000692107,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349458,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000692107,0.0324979
2,15.3154,15.1184,12.7287,0.0253467,0.481933,0.533204,7.80975,0.00606767,3.72925,3.53229,10.9704,0.0250315,0.192157,0.243428,6.82608,0.000378761,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0250315,0.0166535,0.264774,0.150922,0.0198894,0.00857674,0.568926,6.82608,0.000378761,0.987218
3,4.27745,4.19172,8.22975,0.0505022,0.166666,0.188026,4.97063,0.00600619,0.944329,0.858603,7.32206,0.0498718,0.0802139,0.101574,3.01065,0.000748902,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32206,0.0498718,0.033024,0.121053,0.0520332,0.00870141,0.00772333,0.170495,3.01065,0.000748902,1.95766
4,6.35421,6.18922,8.76715,0.0979782,0.272536,0.320948,9.6996,0.00509988,1.23664,1.07165,7.31927,0.0967174,0.145816,0.194228,5.78068,0.00126748,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31927,0.0967174,0.0660076,0.22588,0.0937089,0.0171118,0.0124334,0.252982,5.78068,0.00126748,3.91293
5,1.58753,1.52696,8,0.18544,0.0844066,0.102695,9.94725,0.0049989,0.329358,0.268787,6.27639,0.182918,0.0513294,0.0696181,2.11161,0.0024695,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27639,0.182918,0.131944,0.0827772,0.0312929,0.00626323,0.0189433,0.0731621,2.11161,0.0024695,7.82167
6,2.56373,2.44491,9.58975,0.361512,0.149203,0.186037,19.8942,0.00490668,0.558469,0.439642,6.27754,0.356468,0.101158,0.137992,4.22321,0.00478689,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27754,0.356468,0.263879,0.164043,0.0607241,0.0124997,0.0343206,0.113978,4.22321,0.00478689,15.6427
7,0.457157,0.453776,10.9046,0.813114,0.0282826,0.031952,56.1834,0.010681,0.373275,0.369893,0.0141573,0.795949,0.0162694,0.0199387,0.465602,0.0104609,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141573,0.795949,0.9382,0.0157402,0.0190498,0.00123217,0.117924,0.051401,0.465602,0.0104609,55.6165
8,0.029227,0.0287981,0.0197545,0.00758618,0.000548088,0.00061001,0.0685749,1.67513e-05,0.00231792,0.00188896,0.00213927,0.00756523,8.92527e-05,0.000151175,0.000554062,1.64827e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213927,0.00756523,0.00114542,0.00010887,0.000100693,1.92391e-05,0.000334018,0.000757692,0.000554062,1.64827e-05,0.0679006
Total,38.5903,37.899,60.233,1.5439,1.2558,1.43787,108.79,0.0384693,7.33665,6.64533,39.5868,1.51693,0.609544,0.79161,22.608,0.020821,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5868,1.51693,1.4514,0.909322,0.41761,0.0681829,0.202992,1.32247,22.608,0.020821,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65654,0.00723242,1.33637,7.68937,0.0181535,3.35432
