Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00232803,0.0722325,0.0744003,0.216149,0.000670737,0.163013,0.102567,1.40487,0.00232096,0.0225155,0.0246833,0.189603,0.000670647,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00232096,0.000548211,0.0349544,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000670647,0.0324979
2,15.3154,15.1184,12.7285,0.0255755,0.480265,0.531978,7.78223,0.00632149,3.72925,3.53229,10.9702,0.0252603,0.190489,0.242202,6.79856,0.000394625,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0252603,0.0166535,0.261899,0.150922,0.0198706,0.00857674,0.568926,6.79856,0.000394625,0.987218
3,4.27745,4.19172,8.22981,0.0487435,0.166706,0.188015,4.97063,0.00551463,0.944329,0.858603,7.32212,0.0481131,0.080254,0.101563,3.01065,0.000687457,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32212,0.0481131,0.033024,0.12108,0.0520332,0.00870359,0.00772333,0.170495,3.01065,0.000687457,1.95766
4,6.35421,6.18922,8.76726,0.0897039,0.272803,0.321014,9.72358,0.00460291,1.23664,1.07165,7.31938,0.088443,0.146083,0.194294,5.80466,0.00114324,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31938,0.088443,0.0660076,0.226203,0.0937089,0.0171203,0.0124334,0.252982,5.80466,0.00114324,3.91293
5,1.58753,1.52696,8.00025,0.193926,0.0847207,0.10284,9.95606,0.00540255,0.329358,0.268787,6.27664,0.191404,0.0516434,0.0697627,2.12042,0.00267132,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27664,0.191404,0.131944,0.0832286,0.0312929,0.00627043,0.0189433,0.0731621,2.12042,0.00267132,7.82167
6,2.56373,2.44491,9.58968,0.344963,0.149132,0.186058,19.8766,0.0047624,0.558469,0.439642,6.27747,0.33992,0.101088,0.138013,4.20558,0.00464261,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27747,0.33992,0.263879,0.163997,0.0607241,0.0124958,0.0343206,0.113978,4.20558,0.00464261,15.6427
7,0.457157,0.453776,10.9047,0.842955,0.0283758,0.0320208,56.1834,0.0108381,0.373275,0.369893,0.0141777,0.82579,0.0163626,0.0200076,0.465603,0.010618,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141777,0.82579,0.9382,0.0159012,0.0190498,0.00123321,0.117924,0.051401,0.465603,0.010618,55.6165
8,0.029227,0.0287981,0.0197363,0.00801027,0.000547728,0.00060999,0.0685728,1.7782e-05,0.00231792,0.00188896,0.00212103,0.00798931,8.8892e-05,0.000151154,0.000551928,1.75134e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212103,0.00798931,0.00114542,0.000108504,0.000100693,1.92246e-05,0.000334018,0.000757692,0.000551928,1.75134e-05,0.0679006
Total,38.5903,37.899,60.2331,1.5562,1.25478,1.43694,108.777,0.0381306,7.33665,6.64533,39.5869,1.52924,0.608524,0.790676,22.5956,0.0208455,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5869,1.52924,1.4514,0.907373,0.41761,0.0681792,0.202992,1.32247,22.5956,0.0208455,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65676,0.00723177,1.33625,7.69394,0.0181494,3.35356
