Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00248553,0.0722286,0.0743965,0.216149,0.000777846,0.163013,0.102567,1.40487,0.00247846,0.0225117,0.0246795,0.189603,0.000777755,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00247846,0.000548211,0.0349467,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000777755,0.0324979
2,15.3154,15.1184,12.7286,0.0251967,0.481557,0.533065,7.78224,0.00607324,3.72925,3.53229,10.9703,0.0248815,0.191781,0.243289,6.79857,0.00037911,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9703,0.0248815,0.0166535,0.264269,0.150922,0.0198793,0.00857674,0.568926,6.79857,0.00037911,0.987218
3,4.27745,4.19172,8.22953,0.051271,0.166266,0.187832,4.95865,0.00643098,0.944329,0.858603,7.32184,0.0506406,0.0798139,0.10138,2.99867,0.000802001,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32184,0.0506406,0.033024,0.120468,0.0520332,0.00869266,0.00772333,0.170495,2.99867,0.000802001,1.95766
4,6.35421,6.18922,8.76724,0.0966057,0.272913,0.321159,9.72357,0.00497131,1.23664,1.07165,7.31937,0.0953449,0.146193,0.194438,5.80466,0.00123534,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31937,0.0953449,0.0660076,0.22646,0.0937089,0.0171189,0.0124334,0.252982,5.80466,0.00123534,3.91293
5,1.58753,1.52696,8,0.184755,0.0843695,0.102656,9.94725,0.00501398,0.329358,0.268787,6.27639,0.182234,0.0512922,0.0695789,2.11161,0.00247704,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27639,0.182234,0.131944,0.0827008,0.0312929,0.00626332,0.0189433,0.0731621,2.11161,0.00247704,7.82167
6,2.56373,2.44491,9.58956,0.388827,0.148523,0.185615,19.8766,0.00531764,0.558469,0.439642,6.27734,0.383783,0.100478,0.13757,4.20558,0.00519785,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27734,0.383783,0.263879,0.162952,0.0607241,0.0124887,0.0343206,0.113978,4.20558,0.00519785,15.6427
7,0.457157,0.453776,10.9046,0.759137,0.0281713,0.0318601,56.1816,0.0104932,0.373275,0.369893,0.0141411,0.741972,0.0161581,0.0198469,0.46386,0.0102731,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141411,0.741972,0.9382,0.0155379,0.0190498,0.00123135,0.117924,0.051401,0.46386,0.0102731,55.6165
8,0.029227,0.0287981,0.0197932,0.0079889,0.000548853,0.000610053,0.0685771,1.76597e-05,0.00231792,0.00188896,0.00217795,0.00796795,9.00178e-05,0.000151217,0.000556202,1.73911e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217795,0.00796795,0.00114542,0.000109647,0.000100693,1.92698e-05,0.000334018,0.000757692,0.000556202,1.73911e-05,0.0679006
Total,38.5903,37.899,60.2326,1.51627,1.25458,1.43719,108.755,0.0390958,7.33665,6.64533,39.5864,1.4893,0.608318,0.790934,22.5731,0.0211596,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5864,1.4893,1.4514,0.907444,0.41761,0.0681595,0.202992,1.32247,22.5731,0.0211596,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65708,0.00723389,1.33664,7.70105,0.0181628,3.35603
