Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722272,0.074395,0.216149,0.000800941,0.163013,0.102567,1.40487,0.00242596,0.0225102,0.0246781,0.189603,0.00080085,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349438,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.00080085,0.0324979
2,15.3154,15.1184,12.7287,0.0242367,0.481409,0.532735,7.80975,0.00542508,3.72925,3.53229,10.9704,0.0239215,0.191633,0.242959,6.82608,0.0003386,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0239215,0.0166535,0.263783,0.150922,0.019887,0.00857674,0.568926,6.82608,0.0003386,0.987218
3,4.27745,4.19172,8.23021,0.0511379,0.167483,0.188419,4.99459,0.00629699,0.944329,0.858603,7.32253,0.0505074,0.0810314,0.101967,3.03461,0.000785252,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32253,0.0505074,0.033024,0.122245,0.0520332,0.00871947,0.00772333,0.170495,3.03461,0.000785252,1.95766
4,6.35421,6.18922,8.76761,0.0968382,0.274603,0.322167,9.74757,0.00514518,1.23664,1.07165,7.31974,0.0955774,0.147883,0.195447,5.82866,0.00127881,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31974,0.0955774,0.0660076,0.229129,0.0937089,0.0171478,0.0124334,0.252982,5.82866,0.00127881,3.91293
5,1.58753,1.52696,8.00036,0.197254,0.084862,0.102909,9.95606,0.00557765,0.329358,0.268787,6.27675,0.194732,0.0517848,0.0698314,2.12043,0.00275888,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27675,0.194732,0.131944,0.0834356,0.0312929,0.00627352,0.0189433,0.0731621,2.12043,0.00275888,7.82167
6,2.56373,2.44491,9.58981,0.377712,0.149553,0.186306,19.8942,0.00514307,0.558469,0.439642,6.2776,0.372668,0.101508,0.138261,4.22321,0.00502328,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.2776,0.372668,0.263879,0.164659,0.0607241,0.0125032,0.0343206,0.113978,4.22321,0.00502328,15.6427
7,0.457157,0.453776,10.9047,0.714092,0.0283873,0.0320377,56.1834,0.0105567,0.373275,0.369893,0.0141732,0.696927,0.0163741,0.0200245,0.465602,0.0103366,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141732,0.696927,0.9382,0.0159298,0.0190498,0.00123298,0.117924,0.051401,0.465602,0.0103366,55.6165
8,0.029227,0.0287981,0.0197584,0.00770994,0.000548165,0.000610015,0.0685749,1.69884e-05,0.00231792,0.00188896,0.00214314,0.00768899,8.93295e-05,0.000151179,0.000554063,1.67197e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214314,0.00768899,0.00114542,0.000108949,0.000100693,1.92422e-05,0.000334018,0.000757692,0.000554063,1.67197e-05,0.0679006
Total,38.5903,37.899,60.2343,1.47141,1.25907,1.43958,108.87,0.0389626,7.33665,6.64533,39.5881,1.44445,0.612814,0.793319,22.6887,0.021339,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5881,1.44445,1.4514,0.914235,0.41761,0.0682492,0.202992,1.32247,22.6887,0.021339,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65526,0.00723615,1.33706,7.66187,0.018177,3.35866
