Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00247803,0.0722289,0.0743968,0.216149,0.000832416,0.163013,0.102567,1.40487,0.00247096,0.0225119,0.0246798,0.189603,0.000832325,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00247096,0.000548211,0.0349473,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000832325,0.0324979
2,15.3154,15.1184,12.7286,0.023093,0.481123,0.532681,7.78224,0.00512375,3.72925,3.53229,10.9702,0.0227778,0.191347,0.242905,6.79857,0.000319766,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0227778,0.0166535,0.263454,0.150922,0.0198772,0.00857674,0.568926,6.79857,0.000319766,0.987218
3,4.27745,4.19172,8.22991,0.0511566,0.166978,0.18819,4.98261,0.00632813,0.944329,0.858603,7.32223,0.0505262,0.0805257,0.101738,3.02263,0.000789145,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32223,0.0505262,0.033024,0.121523,0.0520332,0.0087077,0.00772333,0.170495,3.02263,0.000789145,1.95766
4,6.35421,6.18922,8.76742,0.0939601,0.273788,0.321703,9.72359,0.00495366,1.23664,1.07165,7.31955,0.0926993,0.147068,0.194983,5.80467,0.00123093,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31955,0.0926993,0.0660076,0.227865,0.0937089,0.0171329,0.0124334,0.252982,5.80467,0.00123093,3.91293
5,1.58753,1.52696,8.00081,0.167331,0.085402,0.103146,9.97369,0.00480616,0.329358,0.268787,6.2772,0.164809,0.0523248,0.0700691,2.13805,0.00237313,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2772,0.164809,0.131944,0.0842005,0.0312929,0.00628637,0.0189433,0.0731621,2.13805,0.00237313,7.82167
6,2.56373,2.44491,9.58995,0.388917,0.149831,0.186391,19.8942,0.00535446,0.558469,0.439642,6.27774,0.383873,0.101786,0.138346,4.22322,0.00523467,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27774,0.383873,0.263879,0.165013,0.0607241,0.0125113,0.0343206,0.113978,4.22322,0.00523467,15.6427
7,0.457157,0.453776,10.9046,0.786943,0.0281578,0.0318753,56.1816,0.0107622,0.373275,0.369893,0.014117,0.769778,0.0161446,0.0198621,0.463859,0.0105421,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014117,0.769778,0.9382,0.0155408,0.0190498,0.00123013,0.117924,0.051401,0.463859,0.0105421,55.6165
8,0.029227,0.0287981,0.0197523,0.00801444,0.000548046,0.000610009,0.0685749,1.74981e-05,0.00231792,0.00188896,0.00213706,0.00799349,8.92103e-05,0.000151173,0.000554061,1.72295e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213706,0.00799349,0.00114542,0.000108828,0.000100693,1.92373e-05,0.000334018,0.000757692,0.000554061,1.72295e-05,0.0679006
Total,38.5903,37.899,60.2342,1.52189,1.25806,1.43899,108.823,0.0381783,7.33665,6.64533,39.5881,1.49493,0.611797,0.792735,22.6412,0.0213393,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5881,1.49493,1.4514,0.912653,0.41761,0.0682308,0.202992,1.32247,22.6412,0.0213393,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.656,0.00723351,1.33657,7.67753,0.0181604,3.35559
