Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00193053,0.0722111,0.074379,0.216149,0.00042989,0.163013,0.102567,1.40487,0.00192346,0.0224941,0.024662,0.189603,0.000429799,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00192346,0.000548211,0.0349117,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000429799,0.0324979
2,15.3154,15.1184,12.7291,0.0129024,0.485147,0.535591,7.83728,0.00413294,3.72925,3.53229,10.9708,0.0125872,0.195371,0.245815,6.85361,0.000257841,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9708,0.0125872,0.0166535,0.270339,0.150922,0.0199245,0.00857674,0.568926,6.85361,0.000257841,0.987218
3,4.27745,4.19172,8.23278,0.0211791,0.171627,0.190214,5.09042,0.00409942,0.944329,0.858603,7.3251,0.0205487,0.085175,0.103762,3.13044,0.000510556,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3251,0.0205487,0.033024,0.128084,0.0520332,0.0088193,0.00772333,0.170495,3.13044,0.000510556,1.95766
4,6.35421,6.18922,8.76835,0.0460595,0.277167,0.323379,9.79555,0.00374765,1.23664,1.07165,7.32048,0.0447986,0.150447,0.196659,5.87664,0.000929425,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32048,0.0447986,0.0660076,0.232848,0.0937089,0.0172053,0.0124334,0.252982,5.87664,0.000929425,3.91293
5,1.58753,1.52696,8.00159,0.0974702,0.0863283,0.103548,9.99131,0.00406544,0.329358,0.268787,6.27798,0.0949485,0.0532511,0.0704705,2.15568,0.00200277,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27798,0.0949485,0.131944,0.0855058,0.0312929,0.00630868,0.0189433,0.0731621,2.15568,0.00200277,7.82167
6,2.56373,2.44491,9.59099,0.170322,0.152557,0.187729,19.9471,0.00392278,0.558469,0.439642,6.27877,0.165278,0.104513,0.139684,4.27611,0.00380298,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27877,0.165278,0.263879,0.169019,0.0607241,0.0125704,0.0343206,0.113978,4.27611,0.00380298,15.6427
7,0.457157,0.453776,10.9048,0.511575,0.0288082,0.0322587,56.1921,0.00990661,0.373275,0.369893,0.0143405,0.49441,0.016795,0.0202454,0.474308,0.00968653,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143405,0.49441,0.9382,0.0165632,0.0190498,0.00124148,0.117924,0.051401,0.474308,0.00968653,55.6165
8,0.029227,0.0287981,0.0197949,0.00682422,0.000548881,0.00061005,0.0685771,1.50014e-05,0.00231792,0.00188896,0.00217961,0.00680327,9.00456e-05,0.000151214,0.000556203,1.47328e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217961,0.00680327,0.00114542,0.000109671,0.000100693,1.92711e-05,0.000334018,0.000757692,0.000556203,1.47328e-05,0.0679006
Total,38.5903,37.899,60.2407,0.868263,1.27439,1.44771,109.138,0.0303197,7.33665,6.64533,39.5945,0.841298,0.628135,0.801449,22.9569,0.0176346,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5945,0.841298,1.4514,0.937381,0.41761,0.0685549,0.202992,1.32247,22.9569,0.0176346,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65107,0.00726753,1.34286,7.57146,0.0183764,3.3955
