Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00247053,0.0722304,0.0743982,0.216149,0.000704246,0.163013,0.102567,1.40487,0.00246346,0.0225134,0.0246812,0.189603,0.000704155,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00246346,0.000548211,0.0349502,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000704155,0.0324979
2,15.3154,15.1184,12.7286,0.0238467,0.481057,0.532624,7.78224,0.00542147,3.72925,3.53229,10.9702,0.0235315,0.191281,0.242848,6.79857,0.000338374,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0235315,0.0166535,0.263331,0.150922,0.0198768,0.00857674,0.568926,6.79857,0.000338374,0.987218
3,4.27745,4.19172,8.2288,0.0463585,0.164897,0.18713,4.93467,0.00543289,0.944329,0.858603,7.32111,0.0457281,0.0784445,0.100678,2.97469,0.000677239,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32111,0.0457281,0.033024,0.118425,0.0520332,0.00866429,0.00772333,0.170495,2.97469,0.000677239,1.95766
4,6.35421,6.18922,8.76847,0.0918639,0.2765,0.322486,9.81952,0.00507096,1.23664,1.07165,7.3206,0.090603,0.14978,0.195766,5.9006,0.00126025,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3206,0.090603,0.0660076,0.231278,0.0937089,0.0172149,0.0124334,0.252982,5.9006,0.00126025,3.91293
5,1.58753,1.52696,8.00161,0.13522,0.0863707,0.103577,9.99131,0.00456688,0.329358,0.268787,6.278,0.132698,0.0532935,0.0705001,2.15568,0.00225349,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.278,0.132698,0.131944,0.0855773,0.0312929,0.00630922,0.0189433,0.0731621,2.15568,0.00225349,7.82167
6,2.56373,2.44491,9.59063,0.316,0.151721,0.187375,19.9295,0.00470091,0.558469,0.439642,6.27841,0.310956,0.103676,0.13933,4.25848,0.00458112,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27841,0.310956,0.263879,0.167849,0.0607241,0.0125499,0.0343206,0.113978,4.25848,0.00458112,15.6427
7,0.457157,0.453776,10.9046,0.974833,0.0282988,0.0319709,56.1834,0.0116652,0.373275,0.369893,0.014155,0.957668,0.0162856,0.0199577,0.465602,0.0114451,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.014155,0.957668,0.9382,0.0157755,0.0190498,0.00123206,0.117924,0.051401,0.465602,0.0114451,55.6165
8,0.029227,0.0287981,0.0197341,0.00703089,0.000547684,0.000609988,0.0685728,1.48963e-05,0.00231792,0.00188896,0.00211882,0.00700994,8.88488e-05,0.000151153,0.000551927,1.46277e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00211882,0.00700994,0.00114542,0.00010846,0.000100693,1.92229e-05,0.000334018,0.000757692,0.000551927,1.46277e-05,0.0679006
Total,38.5903,37.899,60.2357,1.59762,1.26162,1.44017,108.925,0.0375774,7.33665,6.64533,39.5895,1.57066,0.615363,0.793912,22.7438,0.0212743,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5895,1.57066,1.4514,0.917294,0.41761,0.0683323,0.202992,1.32247,22.7438,0.0212743,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65442,0.00722947,1.33583,7.64345,0.018135,3.35089
