Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722255,0.0743933,0.216149,0.000677852,0.163013,0.102567,1.40487,0.00241096,0.0225085,0.0246764,0.189603,0.000677761,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349404,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000677761,0.0324979
2,15.3154,15.1184,12.7287,0.0247936,0.481991,0.533194,7.80975,0.00575686,3.72925,3.53229,10.9704,0.0244784,0.192215,0.243418,6.82608,0.000359336,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0244784,0.0166535,0.264819,0.150922,0.0198923,0.00857674,0.568926,6.82608,0.000359336,0.987218
3,4.27745,4.19172,8.22971,0.0479147,0.166703,0.188102,4.97063,0.0056055,0.944329,0.858603,7.32202,0.0472843,0.0802506,0.10165,3.01065,0.000698815,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32202,0.0472843,0.033024,0.121167,0.0520332,0.00869976,0.00772333,0.170495,3.01065,0.000698815,1.95766
4,6.35421,6.18922,8.76765,0.0919389,0.274374,0.321863,9.74757,0.00480246,1.23664,1.07165,7.31978,0.090678,0.147654,0.195143,5.82866,0.00119313,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31978,0.090678,0.0660076,0.228593,0.0937089,0.017151,0.0124334,0.252982,5.82866,0.00119313,3.91293
5,1.58753,1.52696,8.00138,0.165484,0.086082,0.103443,9.98251,0.00483672,0.329358,0.268787,6.27777,0.162962,0.0530048,0.0703655,2.14687,0.00238841,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27777,0.162962,0.131944,0.0851605,0.0312929,0.00630268,0.0189433,0.0731621,2.14687,0.00238841,7.82167
6,2.56373,2.44491,9.5903,0.254012,0.150843,0.186936,19.9118,0.00436681,0.558469,0.439642,6.27809,0.248969,0.102798,0.138891,4.24085,0.00424701,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27809,0.248969,0.263879,0.166551,0.0607241,0.0125312,0.0343206,0.113978,4.24085,0.00424701,15.6427
7,0.457157,0.453776,10.9047,1.00788,0.0284945,0.0321252,56.1851,0.0116665,0.373275,0.369893,0.0141897,0.990719,0.0164813,0.020112,0.467343,0.0114464,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141897,0.990719,0.9382,0.0161237,0.0190498,0.00123382,0.117924,0.051401,0.467343,0.0114464,55.6165
8,0.029227,0.0287981,0.0197628,0.00754278,0.000548253,0.000610021,0.0685749,1.63756e-05,0.00231792,0.00188896,0.00214756,0.00752182,8.94179e-05,0.000151185,0.000554065,1.61069e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214756,0.00752182,0.00114542,0.000109039,0.000100693,1.92457e-05,0.000334018,0.000757692,0.000554065,1.61069e-05,0.0679006
Total,38.5903,37.899,60.2354,1.60199,1.26126,1.44067,108.892,0.037729,7.33665,6.64533,39.5893,1.57502,0.615001,0.794407,22.7106,0.021027,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5893,1.57502,1.4514,0.917463,0.41761,0.0682959,0.202992,1.32247,22.7106,0.021027,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65491,0.00722926,1.33579,7.65399,0.0181336,3.35064
