Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00242553,0.0722257,0.0743936,0.216149,0.000677267,0.163013,0.102567,1.40487,0.00241846,0.0225088,0.0246766,0.189603,0.000677176,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241846,0.000548211,0.0349409,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000677176,0.0324979
2,15.3154,15.1184,12.7288,0.0258136,0.482687,0.533697,7.80976,0.00678302,3.72925,3.53229,10.9705,0.0254984,0.192911,0.243921,6.82609,0.000423471,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0254984,0.0166535,0.26601,0.150922,0.0199005,0.00857674,0.568926,6.82609,0.000423471,0.987218
3,4.27745,4.19172,8.23008,0.0512391,0.167255,0.188312,4.98262,0.00651096,0.944329,0.858603,7.32239,0.0506087,0.0808025,0.10186,3.02263,0.000811998,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32239,0.0506087,0.033024,0.121915,0.0520332,0.00871426,0.00772333,0.170495,3.02263,0.000811998,1.95766
4,6.35421,6.18922,8.7675,0.0978807,0.273942,0.321706,9.74756,0.00508881,1.23664,1.07165,7.31963,0.0966199,0.147221,0.194986,5.82865,0.00126471,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31963,0.0966199,0.0660076,0.228016,0.0937089,0.0171393,0.0124334,0.252982,5.82865,0.00126471,3.91293
5,1.58753,1.52696,8.00066,0.193825,0.0852112,0.103056,9.96488,0.00532529,0.329358,0.268787,6.27705,0.191303,0.052134,0.0699791,2.12924,0.0026327,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27705,0.191303,0.131944,0.0839239,0.0312929,0.00628208,0.0189433,0.0731621,2.12924,0.0026327,7.82167
6,2.56373,2.44491,9.58963,0.32881,0.149022,0.186024,19.8766,0.004643,0.558469,0.439642,6.27741,0.323766,0.100977,0.137979,4.20558,0.00452321,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27741,0.323766,0.263879,0.163856,0.0607241,0.0124926,0.0343206,0.113978,4.20558,0.00452321,15.6427
7,0.457157,0.453776,10.9047,0.909551,0.0285196,0.0321026,56.1868,0.0110432,0.373275,0.369893,0.0142296,0.892386,0.0165064,0.0200894,0.469085,0.0108231,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142296,0.892386,0.9382,0.0161242,0.0190498,0.00123585,0.117924,0.051401,0.469085,0.0108231,55.6165
8,0.029227,0.0287981,0.0197601,0.00825629,0.000548199,0.000610017,0.0685749,1.79701e-05,0.00231792,0.00188896,0.00214479,0.00823534,8.93631e-05,0.000151182,0.000554064,1.77015e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214479,0.00823534,0.00114542,0.000108983,0.000100693,1.92435e-05,0.000334018,0.000757692,0.000554064,1.77015e-05,0.0679006
Total,38.5903,37.899,60.2344,1.6178,1.25941,1.4399,108.853,0.0400895,7.33665,6.64533,39.5882,1.59084,0.61315,0.793643,22.6714,0.0211741,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5882,1.59084,1.4514,0.914895,0.41761,0.0682497,0.202992,1.32247,22.6714,0.0211741,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65549,0.00722849,1.33565,7.66721,0.0181287,3.34974
