Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722288,0.0743967,0.216149,0.000689131,0.163013,0.102567,1.40487,0.00241096,0.0225118,0.0246797,0.189603,0.00068904,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.034947,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.00068904,0.0324979
2,15.3154,15.1184,12.7285,0.0259805,0.48035,0.532014,7.78223,0.00697195,3.72925,3.53229,10.9702,0.0256653,0.190574,0.242238,6.79856,0.000435279,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0256653,0.0166535,0.262017,0.150922,0.0198727,0.00857674,0.568926,6.79856,0.000435279,0.987218
3,4.27745,4.19172,8.22981,0.0493097,0.166727,0.188031,4.97063,0.00564011,0.944329,0.858603,7.32213,0.0486793,0.0802753,0.101579,3.01065,0.000703142,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32213,0.0486793,0.033024,0.121117,0.0520332,0.00870382,0.00772333,0.170495,3.01065,0.000703142,1.95766
4,6.35421,6.18922,8.76753,0.0970107,0.273485,0.321186,9.74756,0.00494778,1.23664,1.07165,7.31966,0.0957499,0.146765,0.194466,5.82865,0.00122946,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31966,0.0957499,0.0660076,0.227036,0.0937089,0.0171421,0.0124334,0.252982,5.82865,0.00122946,3.91293
5,1.58753,1.52696,7.99972,0.192728,0.0840589,0.102537,9.93843,0.00529775,0.329358,0.268787,6.27611,0.190206,0.0509817,0.0694597,2.10279,0.00261892,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27611,0.190206,0.131944,0.0822791,0.0312929,0.00625518,0.0189433,0.0731621,2.10279,0.00261892,7.82167
6,2.56373,2.44491,9.5892,0.363557,0.14694,0.184516,19.8589,0.00489258,0.558469,0.439642,6.27698,0.358514,0.0988957,0.136471,4.18794,0.00477279,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27698,0.358514,0.263879,0.160291,0.0607241,0.0124682,0.0343206,0.113978,4.18794,0.00477279,15.6427
7,0.457157,0.453776,10.9047,0.800938,0.0281917,0.0318206,56.1851,0.0106304,0.373275,0.369893,0.0141911,0.783773,0.0161785,0.0198074,0.467343,0.0104103,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141911,0.783773,0.9382,0.0155163,0.0190498,0.00123389,0.117924,0.051401,0.467343,0.0104103,55.6165
8,0.029227,0.0287981,0.0197358,0.00787008,0.000547717,0.00060999,0.0685728,1.72218e-05,0.00231792,0.00188896,0.00212048,0.00784912,8.88814e-05,0.000151154,0.000551927,1.69532e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212048,0.00784912,0.00114542,0.000108493,0.000100693,1.92242e-05,0.000334018,0.000757692,0.000551927,1.69532e-05,0.0679006
Total,38.5903,37.899,60.2324,1.53981,1.25253,1.43511,108.768,0.0390869,7.33665,6.64533,39.5863,1.51285,0.606271,0.788851,22.5861,0.0208759,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5863,1.51285,1.4514,0.903312,0.41761,0.068161,0.202992,1.32247,22.5861,0.0208759,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65695,0.00723267,1.33642,7.6983,0.0181551,3.35461
