Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00240303,0.0722271,0.0743949,0.216149,0.00073773,0.163013,0.102567,1.40487,0.00239596,0.0225101,0.0246779,0.189603,0.000737639,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00239596,0.000548211,0.0349436,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000737639,0.0324979
2,15.3154,15.1184,12.7287,0.0248724,0.48141,0.53277,7.80975,0.00565848,3.72925,3.53229,10.9703,0.0245572,0.191634,0.242994,6.82607,0.000353187,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9703,0.0245572,0.0166535,0.26382,0.150922,0.0198856,0.00857674,0.568926,6.82607,0.000353187,0.987218
3,4.27745,4.19172,8.22979,0.0485372,0.166739,0.188065,4.97063,0.00546534,0.944329,0.858603,7.3221,0.0479068,0.0802869,0.101613,3.01065,0.000681295,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3221,0.0479068,0.033024,0.121164,0.0520332,0.00870287,0.00772333,0.170495,3.01065,0.000681295,1.95766
4,6.35421,6.18922,8.767,0.0935139,0.272043,0.320728,9.69959,0.00473437,1.23664,1.07165,7.31913,0.092253,0.145323,0.194007,5.78067,0.00117611,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31913,0.092253,0.0660076,0.225178,0.0937089,0.0171002,0.0124334,0.252982,5.78067,0.00117611,3.91293
5,1.58753,1.52696,8.00004,0.195621,0.0844604,0.102724,9.94725,0.00541649,0.329358,0.268787,6.27643,0.193099,0.0513831,0.0696469,2.11161,0.0026783,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27643,0.193099,0.131944,0.0828587,0.0312929,0.00626429,0.0189433,0.0731621,2.11161,0.0026783,7.82167
6,2.56373,2.44491,9.58987,0.384154,0.149522,0.18619,19.8942,0.00519228,0.558469,0.439642,6.27766,0.379111,0.101478,0.138145,4.22321,0.00507249,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27766,0.379111,0.263879,0.164508,0.0607241,0.0125068,0.0343206,0.113978,4.22321,0.00507249,15.6427
7,0.457157,0.453776,10.9046,0.82638,0.0283253,0.0320167,56.1816,0.0106936,0.373275,0.369893,0.0141389,0.809215,0.0163121,0.0200035,0.46386,0.0104736,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141389,0.809215,0.9382,0.0158485,0.0190498,0.00123123,0.117924,0.051401,0.46386,0.0104736,55.6165
8,0.029227,0.0287981,0.019765,0.00778195,0.000548296,0.000610022,0.0685749,1.7113e-05,0.00231792,0.00188896,0.00214977,0.007761,8.94605e-05,0.000151186,0.000554065,1.68443e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214977,0.007761,0.00114542,0.000109081,0.000100693,1.92474e-05,0.000334018,0.000757692,0.000554065,1.68443e-05,0.0679006
Total,38.5903,37.899,60.233,1.58326,1.25528,1.4375,108.788,0.0379155,7.33665,6.64533,39.5868,1.5563,0.609016,0.791238,22.6062,0.0211894,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5868,1.5563,1.4514,0.90843,0.41761,0.0681762,0.202992,1.32247,22.6062,0.0211894,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65659,0.00723036,1.33599,7.6901,0.0181406,3.35193
