Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00151803,0.0722141,0.074382,0.216149,0.000400641,0.163013,0.102567,1.40487,0.00151096,0.0224971,0.024665,0.189603,0.000400551,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00151096,0.000548211,0.0349176,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000400551,0.0324979
2,15.3154,15.1184,12.729,0.0136317,0.48432,0.535011,7.83727,0.00414842,3.72925,3.53229,10.9707,0.0133165,0.194544,0.245235,6.8536,0.000258808,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0133165,0.0166535,0.268944,0.150922,0.0199141,0.00857674,0.568926,6.8536,0.000258808,0.987218
3,4.27745,4.19172,8.23233,0.0210854,0.170913,0.189909,5.06648,0.00410732,0.944329,0.858603,7.32465,0.0204549,0.0844605,0.103457,3.10649,0.000511543,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32465,0.0204549,0.033024,0.127082,0.0520332,0.00880189,0.00772333,0.170495,3.10649,0.000511543,1.95766
4,6.35421,6.18922,8.768,0.0459995,0.276014,0.322866,9.77156,0.00374676,1.23664,1.07165,7.32013,0.0447386,0.149294,0.196146,5.85265,0.000929203,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32013,0.0447386,0.0660076,0.231209,0.0937089,0.0171781,0.0124334,0.252982,5.85265,0.000929203,3.91293
5,1.58753,1.52696,8.00129,0.0834827,0.0859659,0.103386,9.9825,0.00399455,0.329358,0.268787,6.27768,0.080961,0.0528887,0.0703087,2.14687,0.00196733,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27768,0.080961,0.131944,0.0849903,0.0312929,0.00630015,0.0189433,0.0731621,2.14687,0.00196733,7.82167
6,2.56373,2.44491,9.59053,0.188894,0.151435,0.187219,19.9295,0.0039903,0.558469,0.439642,6.27832,0.18385,0.10339,0.139174,4.25848,0.0038705,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27832,0.18385,0.263879,0.167412,0.0607241,0.0125443,0.0343206,0.113978,4.25848,0.0038705,15.6427
7,0.457157,0.453776,10.9048,0.511776,0.0287004,0.0322206,56.1886,0.00990214,0.373275,0.369893,0.0142821,0.49461,0.0166872,0.0202074,0.470827,0.00968206,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142821,0.49461,0.9382,0.0164203,0.0190498,0.00123851,0.117924,0.051401,0.470827,0.00968206,55.6165
8,0.029227,0.0287981,0.0197794,0.00678486,0.000548578,0.000610035,0.0685749,1.513e-05,0.00231792,0.00188896,0.00216414,0.0067639,8.97421e-05,0.0001512,0.00055407,1.48614e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216414,0.0067639,0.00114542,0.000109365,0.000100693,1.92588e-05,0.000334018,0.000757692,0.00055407,1.48614e-05,0.0679006
Total,38.5903,37.899,60.2389,0.873171,1.27011,1.4456,109.061,0.0303053,7.33665,6.64533,39.5927,0.846207,0.623851,0.799344,22.8791,0.0176349,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5927,0.846207,1.4514,0.931084,0.41761,0.0684623,0.202992,1.32247,22.8791,0.0176349,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65232,0.00726737,1.34283,7.5977,0.0183753,3.3953
