Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00204303,0.072212,0.0743798,0.216149,0.000415943,0.163013,0.102567,1.40487,0.00203596,0.022495,0.0246628,0.189603,0.000415852,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00203596,0.000548211,0.0349134,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000415852,0.0324979
2,15.3154,15.1184,12.7292,0.0100992,0.485563,0.535814,7.83729,0.00401828,3.72925,3.53229,10.9709,0.00978404,0.195787,0.246038,6.85362,0.000250674,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9709,0.00978404,0.0166535,0.270971,0.150922,0.0199328,0.00857674,0.568926,6.85362,0.000250674,0.987218
3,4.27745,4.19172,8.23287,0.0295247,0.171765,0.190271,5.09042,0.00423633,0.944329,0.858603,7.32518,0.0288943,0.085313,0.103819,3.13044,0.000527669,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32518,0.0288943,0.033024,0.128276,0.0520332,0.00882272,0.00772333,0.170495,3.13044,0.000527669,1.95766
4,6.35421,6.18922,8.76871,0.0438001,0.278432,0.323984,9.81954,0.00375455,1.23664,1.07165,7.32084,0.0425393,0.151712,0.197264,5.90062,0.000931151,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32084,0.0425393,0.0660076,0.234689,0.0937089,0.0172334,0.0124334,0.252982,5.90062,0.000931151,3.91293
5,1.58753,1.52696,8.0017,0.0891096,0.0864653,0.10361,9.99132,0.0040308,0.329358,0.268787,6.27809,0.0865879,0.0533881,0.0705325,2.15568,0.00198545,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27809,0.0865879,0.131944,0.0857016,0.0312929,0.00631187,0.0189433,0.0731621,2.15568,0.00198545,7.82167
6,2.56373,2.44491,9.59141,0.173811,0.15359,0.188191,19.9823,0.0039294,0.558469,0.439642,6.2792,0.168768,0.105545,0.140146,4.31135,0.00380961,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.2792,0.168768,0.263879,0.170489,0.0607241,0.0125946,0.0343206,0.113978,4.31135,0.00380961,15.6427
7,0.457157,0.453776,10.9049,0.51351,0.0289227,0.0323117,56.1938,0.00990817,0.373275,0.369893,0.0143919,0.496345,0.0169095,0.0202985,0.476049,0.0096881,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143919,0.496345,0.9382,0.0167281,0.0190498,0.00124409,0.117924,0.051401,0.476049,0.0096881,55.6165
8,0.029227,0.0287981,0.0198159,0.00669414,0.000549296,0.000610073,0.0685771,1.47783e-05,0.00231792,0.00188896,0.00220061,0.00667318,9.04605e-05,0.000151237,0.000556209,1.45096e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00220061,0.00667318,0.00114542,0.000110092,0.000100693,1.92878e-05,0.000334018,0.000757692,0.000556209,1.45096e-05,0.0679006
Total,38.5903,37.899,60.2418,0.868592,1.2775,1.44917,109.199,0.0303082,7.33665,6.64533,39.5956,0.841627,0.63124,0.802912,23.0179,0.017623,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5956,0.841627,1.4514,0.941878,0.41761,0.0686247,0.202992,1.32247,23.0179,0.017623,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65011,0.00726745,1.34285,7.55119,0.0183759,3.3954
