Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00240303,0.0722235,0.0743914,0.216149,0.00059838,0.163013,0.102567,1.40487,0.00239596,0.0225065,0.0246744,0.189603,0.00059829,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00239596,0.000548211,0.0349364,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.00059829,0.0324979
2,15.3154,15.1184,12.7288,0.0245517,0.482798,0.533915,7.80976,0.00557982,3.72925,3.53229,10.9705,0.0242365,0.193022,0.244139,6.82609,0.000348271,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.0242365,0.0166535,0.266344,0.150922,0.0198959,0.00857674,0.568926,6.82609,0.000348271,0.987218
3,4.27745,4.19172,8.22971,0.0486835,0.166654,0.18805,4.97063,0.00549523,0.944329,0.858603,7.32202,0.0480531,0.0802024,0.101598,3.01065,0.000685032,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32202,0.0480531,0.033024,0.121067,0.0520332,0.00869989,0.00772333,0.170495,3.01065,0.000685032,1.95766
4,6.35421,6.18922,8.76761,0.0957282,0.274274,0.321829,9.74757,0.00486933,1.23664,1.07165,7.31974,0.0944674,0.147554,0.195109,5.82866,0.00120985,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31974,0.0944674,0.0660076,0.228461,0.0937089,0.0171482,0.0124334,0.252982,5.82866,0.00120985,3.91293
5,1.58753,1.52696,8.00009,0.176995,0.084526,0.10275,9.94725,0.00484778,0.329358,0.268787,6.27649,0.174473,0.0514488,0.069673,2.11161,0.00239394,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27649,0.174473,0.131944,0.0829487,0.0312929,0.00626597,0.0189433,0.0731621,2.11161,0.00239394,7.82167
6,2.56373,2.44491,9.58951,0.344312,0.148772,0.185932,19.8766,0.00472876,0.558469,0.439642,6.27729,0.339269,0.100727,0.137887,4.20557,0.00460897,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27729,0.339269,0.263879,0.163521,0.0607241,0.0124859,0.0343206,0.113978,4.20557,0.00460897,15.6427
7,0.457157,0.453776,10.9047,0.777332,0.0283684,0.0319991,56.1851,0.0105877,0.373275,0.369893,0.0141897,0.760167,0.0163552,0.0199859,0.467343,0.0103676,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141897,0.760167,0.9382,0.0158715,0.0190498,0.00123382,0.117924,0.051401,0.467343,0.0103676,55.6165
8,0.029227,0.0287981,0.019765,0.0080515,0.000548298,0.000610024,0.0685749,1.79907e-05,0.00231792,0.00188896,0.00214977,0.00803055,8.94624e-05,0.000151188,0.000554065,1.77221e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214977,0.00803055,0.00114542,0.000109085,0.000100693,1.92474e-05,0.000334018,0.000757692,0.000554065,1.77221e-05,0.0679006
Total,38.5903,37.899,60.2334,1.47806,1.25816,1.43948,108.822,0.036725,7.33665,6.64533,39.5872,1.45109,0.611905,0.793218,22.6401,0.0202297,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5872,1.45109,1.4514,0.91326,0.41761,0.0682149,0.202992,1.32247,22.6401,0.0202297,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65603,0.00723585,1.33701,7.67804,0.0181751,3.35831
