Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00247053,0.0722268,0.0743946,0.216149,0.000775611,0.163013,0.102567,1.40487,0.00246346,0.0225098,0.0246777,0.189603,0.000775521,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00246346,0.000548211,0.034943,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000775521,0.0324979
2,15.3154,15.1184,12.7288,0.0244842,0.482463,0.533484,7.80976,0.00549651,3.72925,3.53229,10.9705,0.024169,0.192687,0.243708,6.82609,0.000343064,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9705,0.024169,0.0166535,0.265573,0.150922,0.0199,0.00857674,0.568926,6.82609,0.000343064,0.987218
3,4.27745,4.19172,8.23024,0.0513779,0.167555,0.188468,4.99459,0.00634083,0.944329,0.858603,7.32255,0.0507474,0.0811031,0.102016,3.03461,0.000790731,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32255,0.0507474,0.033024,0.122365,0.0520332,0.00872044,0.00772333,0.170495,3.03461,0.000790731,1.95766
4,6.35421,6.18922,8.7674,0.0919745,0.273752,0.321706,9.72359,0.00479067,1.23664,1.07165,7.31953,0.0907136,0.147032,0.194986,5.80467,0.00119018,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31953,0.0907136,0.0660076,0.227834,0.0937089,0.0171313,0.0124334,0.252982,5.80467,0.00119018,3.91293
5,1.58753,1.52696,8.00102,0.184988,0.0856525,0.103255,9.97369,0.00517361,0.329358,0.268787,6.27741,0.182466,0.0525752,0.0701774,2.13806,0.00255686,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27741,0.182466,0.131944,0.0845532,0.0312929,0.00629241,0.0189433,0.0731621,2.13806,0.00255686,7.82167
6,2.56373,2.44491,9.59,0.376332,0.150087,0.186589,19.8942,0.00510746,0.558469,0.439642,6.27778,0.371288,0.102042,0.138544,4.22322,0.00498766,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27778,0.371288,0.263879,0.165465,0.0607241,0.0125138,0.0343206,0.113978,4.22322,0.00498766,15.6427
7,0.457157,0.453776,10.9047,0.887091,0.0284652,0.0320953,56.1851,0.0111429,0.373275,0.369893,0.0141902,0.869925,0.016452,0.0200821,0.467343,0.0109228,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141902,0.869925,0.9382,0.0160645,0.0190498,0.00123384,0.117924,0.051401,0.467343,0.0109228,55.6165
8,0.029227,0.0287981,0.0197949,0.00782058,0.000548888,0.000610057,0.0685771,1.68809e-05,0.00231792,0.00188896,0.00217961,0.00779962,9.00523e-05,0.000151221,0.000556203,1.66123e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217961,0.00779962,0.00114542,0.000109684,0.000100693,1.92711e-05,0.000334018,0.000757692,0.000556203,1.66123e-05,0.0679006
Total,38.5903,37.899,60.2352,1.62654,1.26075,1.4406,108.866,0.0388445,7.33665,6.64533,39.589,1.59957,0.614492,0.794342,22.6842,0.0215834,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.589,1.59957,1.4514,0.916907,0.41761,0.068277,0.202992,1.32247,22.6842,0.0215834,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65529,0.00722799,1.33555,7.66239,0.0181256,3.34916
