Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00191553,0.0722144,0.0743822,0.216149,0.000417845,0.163013,0.102567,1.40487,0.00190846,0.0224974,0.0246652,0.189603,0.000417755,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00190846,0.000548211,0.0349181,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000417755,0.0324979
2,15.3154,15.1184,12.7289,0.0140611,0.484447,0.535232,7.83727,0.00417567,3.72925,3.53229,10.9706,0.0137459,0.194671,0.245456,6.8536,0.000260512,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0137459,0.0166535,0.269295,0.150922,0.01991,0.00857674,0.568926,6.8536,0.000260512,0.987218
3,4.27745,4.19172,8.23283,0.025141,0.171659,0.190205,5.09042,0.00416219,0.944329,0.858603,7.32514,0.0245106,0.085207,0.103753,3.13044,0.000518402,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32514,0.0245106,0.033024,0.128106,0.0520332,0.00882101,0.00772333,0.170495,3.13044,0.000518402,1.95766
4,6.35421,6.18922,8.7685,0.0412614,0.277632,0.323572,9.81952,0.00371098,1.23664,1.07165,7.32063,0.0400005,0.150912,0.196852,5.90061,0.000920257,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32063,0.0400005,0.0660076,0.233494,0.0937089,0.0172169,0.0124334,0.252982,5.90061,0.000920257,3.91293
5,1.58753,1.52696,8.0016,0.0756771,0.0863342,0.103548,9.99131,0.00396191,0.329358,0.268787,6.27799,0.0731554,0.053257,0.0704705,2.15568,0.00195101,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27799,0.0731554,0.131944,0.0855116,0.0312929,0.00630893,0.0189433,0.0731621,2.15568,0.00195101,7.82167
6,2.56373,2.44491,9.59107,0.173612,0.15274,0.187805,19.9647,0.00392941,0.558469,0.439642,6.27885,0.168569,0.104695,0.13976,4.29372,0.00380961,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27885,0.168569,0.263879,0.169273,0.0607241,0.0125749,0.0343206,0.113978,4.29372,0.00380961,15.6427
7,0.457157,0.453776,10.9048,0.51252,0.0288329,0.0322864,56.1921,0.00990334,0.373275,0.369893,0.0143379,0.495355,0.0168197,0.0202732,0.474308,0.00968326,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143379,0.495355,0.9382,0.0166158,0.0190498,0.00124135,0.117924,0.051401,0.474308,0.00968326,55.6165
8,0.029227,0.0287981,0.0197888,0.0067035,0.000548762,0.000610044,0.0685771,1.48873e-05,0.00231792,0.00188896,0.00217353,0.00668255,8.99265e-05,0.000151209,0.000556201,1.46186e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217353,0.00668255,0.00114542,0.000109551,0.000100693,1.92663e-05,0.000334018,0.000757692,0.000556201,1.46186e-05,0.0679006
Total,38.5903,37.899,60.2408,0.850892,1.27441,1.44764,109.18,0.0302762,7.33665,6.64533,39.5946,0.823927,0.628149,0.801382,22.9985,0.0175754,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5946,0.823927,1.4514,0.937324,0.41761,0.0685583,0.202992,1.32247,22.9985,0.0175754,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65046,0.00726844,1.34303,7.55863,0.0183822,3.39657
