Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00182553,0.0722121,0.0743799,0.216149,0.000407184,0.163013,0.102567,1.40487,0.00181846,0.0224951,0.0246629,0.189603,0.000407094,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00181846,0.000548211,0.0349136,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000407094,0.0324979
2,15.3154,15.1184,12.729,0.0110386,0.484844,0.535482,7.83727,0.00404516,3.72925,3.53229,10.9707,0.0107234,0.195068,0.245706,6.8536,0.000252355,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0107234,0.0166535,0.269936,0.150922,0.0199163,0.00857674,0.568926,6.8536,0.000252355,0.987218
3,4.27745,4.19172,8.23278,0.0353616,0.171607,0.190193,5.09042,0.00442535,0.944329,0.858603,7.3251,0.0347312,0.0851547,0.103741,3.13044,0.000551298,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3251,0.0347312,0.033024,0.128043,0.0520332,0.00881931,0.00772333,0.170495,3.13044,0.000551298,1.95766
4,6.35421,6.18922,8.7683,0.0456582,0.276989,0.323282,9.79555,0.00374169,1.23664,1.07165,7.32043,0.0443974,0.150269,0.196562,5.87663,0.000927936,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32043,0.0443974,0.0660076,0.232576,0.0937089,0.0172018,0.0124334,0.252982,5.87663,0.000927936,3.91293
5,1.58753,1.52696,8.00151,0.0982108,0.0862204,0.103495,9.99131,0.00406666,0.329358,0.268787,6.2779,0.0956892,0.0531432,0.0704174,2.15568,0.00200338,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2779,0.0956892,0.131944,0.0853472,0.0312929,0.00630635,0.0189433,0.0731621,2.15568,0.00200338,7.82167
6,2.56373,2.44491,9.59088,0.169904,0.152301,0.187615,19.9471,0.00393036,0.558469,0.439642,6.27867,0.16486,0.104257,0.13957,4.27611,0.00381056,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27867,0.16486,0.263879,0.168655,0.0607241,0.0125643,0.0343206,0.113978,4.27611,0.00381056,15.6427
7,0.457157,0.453776,10.9048,0.517539,0.0287796,0.0322531,56.1903,0.00991677,0.373275,0.369893,0.0143213,0.500374,0.0167664,0.0202399,0.472568,0.00969669,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143213,0.500374,0.9382,0.01653,0.0190498,0.0012405,0.117924,0.051401,0.472568,0.00969669,55.6165
8,0.029227,0.0287981,0.0197728,0.00672414,0.000548446,0.000610027,0.0685749,1.49323e-05,0.00231792,0.00188896,0.0021575,0.00670318,8.96101e-05,0.000151192,0.000554068,1.46636e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.0021575,0.00670318,0.00114542,0.00010923,0.000100693,1.92536e-05,0.000334018,0.000757692,0.000554068,1.46636e-05,0.0679006
Total,38.5903,37.899,60.2403,0.886262,1.2735,1.44731,109.137,0.0305481,7.33665,6.64533,39.5941,0.859297,0.627242,0.801051,22.9552,0.017664,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5941,0.859297,1.4514,0.936111,0.41761,0.0685338,0.202992,1.32247,22.9552,0.017664,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65112,0.0072666,1.34269,7.5724,0.0183704,3.3944
