Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.0722273,0.0743951,0.216149,0.000703282,0.163013,0.102567,1.40487,0.00240346,0.0225103,0.0246781,0.189603,0.000703191,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.034944,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000703191,0.0324979
2,15.3154,15.1184,12.7289,0.0248892,0.483047,0.533841,7.83727,0.00567929,3.72925,3.53229,10.9706,0.024574,0.193272,0.244065,6.85359,0.000354488,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.024574,0.0166535,0.266506,0.150922,0.0199097,0.00857674,0.568926,6.85359,0.000354488,0.987218
3,4.27745,4.19172,8.22886,0.0499941,0.165057,0.187231,4.93468,0.00601955,0.944329,0.858603,7.32117,0.0493637,0.0786052,0.100779,2.97469,0.000750572,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32117,0.0493637,0.033024,0.118684,0.0520332,0.00866682,0.00772333,0.170495,2.97469,0.000750572,1.95766
4,6.35421,6.18922,8.76879,0.0903376,0.277208,0.322603,9.8435,0.00492191,1.23664,1.07165,7.32092,0.0890768,0.150488,0.195883,5.92458,0.00122299,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32092,0.0890768,0.0660076,0.232078,0.0937089,0.0172401,0.0124334,0.252982,5.92458,0.00122299,3.91293
5,1.58753,1.52696,8.00225,0.17074,0.087136,0.10391,10.0089,0.00496659,0.329358,0.268787,6.27864,0.168218,0.0540588,0.0708326,2.1733,0.00245335,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27864,0.168218,0.131944,0.0866568,0.0312929,0.00632762,0.0189433,0.0731621,2.1733,0.00245335,7.82167
6,2.56373,2.44491,9.59109,0.373675,0.152817,0.187848,19.9647,0.00520825,0.558469,0.439642,6.27888,0.368631,0.104773,0.139804,4.29373,0.00508846,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27888,0.368631,0.263879,0.169393,0.0607241,0.0125763,0.0343206,0.113978,4.29373,0.00508846,15.6427
7,0.457157,0.453776,10.9047,0.870013,0.0284211,0.0320289,56.1851,0.0114586,0.373275,0.369893,0.0142089,0.852848,0.0164079,0.0200157,0.467344,0.0112385,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142089,0.852848,0.9382,0.015953,0.0190498,0.00123479,0.117924,0.051401,0.467344,0.0112385,55.6165
8,0.029227,0.0287981,0.0197374,0.00764851,0.00054775,0.000609992,0.0685728,1.60166e-05,0.00231792,0.00188896,0.00212214,0.00762756,8.89141e-05,0.000151156,0.000551928,1.5748e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212214,0.00762756,0.00114542,0.000108526,0.000100693,1.92255e-05,0.000334018,0.000757692,0.000551928,1.5748e-05,0.0679006
Total,38.5903,37.899,60.2376,1.58971,1.26646,1.44247,109.059,0.0389735,7.33665,6.64533,39.5914,1.56274,0.620203,0.796208,22.8774,0.0218273,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5914,1.56274,1.4514,0.924323,0.41761,0.0684405,0.202992,1.32247,22.8774,0.0218273,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65232,0.00722979,1.33589,7.59903,0.0181369,3.35125
