Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00242553,0.0722299,0.0743977,0.216149,0.000686514,0.163013,0.102567,1.40487,0.00241846,0.0225129,0.0246807,0.189603,0.000686423,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241846,0.000548211,0.0349492,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000686423,0.0324979
2,15.3154,15.1184,12.7286,0.0233967,0.481221,0.532662,7.80974,0.00524344,3.72925,3.53229,10.9703,0.0230815,0.191445,0.242886,6.82607,0.000327247,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9703,0.0230815,0.0166535,0.263528,0.150922,0.0198822,0.00857674,0.568926,6.82607,0.000327247,0.987218
3,4.27745,4.19172,8.23001,0.0506954,0.167098,0.188219,4.98261,0.00616263,0.944329,0.858603,7.32233,0.0500649,0.0806462,0.101767,3.02263,0.000768457,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32233,0.0500649,0.033024,0.121669,0.0520332,0.00871158,0.00772333,0.170495,3.02263,0.000768457,1.95766
4,6.35421,6.18922,8.76731,0.090107,0.272992,0.321101,9.72358,0.00462118,1.23664,1.07165,7.31944,0.0888461,0.146272,0.194381,5.80467,0.00114781,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31944,0.0888461,0.0660076,0.226476,0.0937089,0.0171247,0.0124334,0.252982,5.80467,0.00114781,3.91293
5,1.58753,1.52696,7.99995,0.191096,0.084319,0.102641,9.94724,0.00521408,0.329358,0.268787,6.27634,0.188575,0.0512418,0.0695642,2.11161,0.00257709,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27634,0.188575,0.131944,0.0826371,0.0312929,0.00626179,0.0189433,0.0731621,2.11161,0.00257709,7.82167
6,2.56373,2.44491,9.58979,0.381115,0.149268,0.186046,19.8942,0.00520217,0.558469,0.439642,6.27758,0.376071,0.101223,0.138001,4.22321,0.00508237,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27758,0.376071,0.263879,0.164114,0.0607241,0.0125021,0.0343206,0.113978,4.22321,0.00508237,15.6427
7,0.457157,0.453776,10.9047,0.825776,0.028402,0.0320076,56.1851,0.0108071,0.373275,0.369893,0.0142107,0.808611,0.0163888,0.0199944,0.467344,0.010587,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142107,0.808611,0.9382,0.0159126,0.0190498,0.00123488,0.117924,0.051401,0.467344,0.010587,55.6165
8,0.029227,0.0287981,0.0197358,0.00789931,0.000547718,0.000609991,0.0685728,1.72546e-05,0.00231792,0.00188896,0.00212048,0.00787836,8.88822e-05,0.000151155,0.000551927,1.6986e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212048,0.00787836,0.00114542,0.000108495,0.000100693,1.92242e-05,0.000334018,0.000757692,0.000551927,1.6986e-05,0.0679006
Total,38.5903,37.899,60.2334,1.57251,1.25608,1.43768,108.827,0.0379543,7.33665,6.64533,39.5872,1.54555,0.609819,0.791426,22.6457,0.0211934,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5872,1.54555,1.4514,0.909394,0.41761,0.0682024,0.202992,1.32247,22.6457,0.0211934,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65599,0.00723091,1.33609,7.67718,0.018144,3.35256
