Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00250803,0.0722263,0.0743941,0.216149,0.000855512,0.163013,0.102567,1.40487,0.00250096,0.0225093,0.0246771,0.189603,0.000855421,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00250096,0.000548211,0.034942,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000855421,0.0324979
2,15.3154,15.1184,12.7289,0.0244092,0.48332,0.534202,7.80977,0.00545919,3.72925,3.53229,10.9706,0.024094,0.193544,0.244426,6.8261,0.000340731,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.024094,0.0166535,0.267143,0.150922,0.0199059,0.00857674,0.568926,6.8261,0.000340731,0.987218
3,4.27745,4.19172,8.22927,0.0512072,0.16591,0.187706,4.95864,0.00653264,0.944329,0.858603,7.32159,0.0505768,0.0794582,0.101254,2.99866,0.000814708,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32159,0.0505768,0.033024,0.119996,0.0520332,0.00868288,0.00772333,0.170495,2.99866,0.000814708,1.95766
4,6.35421,6.18922,8.76733,0.0945526,0.273411,0.321491,9.72358,0.0047971,1.23664,1.07165,7.31946,0.0932918,0.14669,0.194771,5.80467,0.00119179,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31946,0.0932918,0.0660076,0.227283,0.0937089,0.0171259,0.0124334,0.252982,5.80467,0.00119179,3.91293
5,1.58753,1.52696,7.99971,0.1734,0.0840729,0.102557,9.93843,0.00475314,0.329358,0.268787,6.2761,0.170879,0.0509957,0.06948,2.10279,0.00234662,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2761,0.170879,0.131944,0.0823137,0.0312929,0.00625492,0.0189433,0.0731621,2.10279,0.00234662,7.82167
6,2.56373,2.44491,9.58956,0.387561,0.148152,0.185243,19.8766,0.00528481,0.558469,0.439642,6.27734,0.382518,0.100107,0.137199,4.20558,0.00516502,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27734,0.382518,0.263879,0.162209,0.0607241,0.0124888,0.0343206,0.113978,4.20558,0.00516502,15.6427
7,0.457157,0.453776,10.9046,0.815087,0.028091,0.0318273,56.1799,0.0106801,0.373275,0.369893,0.0141013,0.797922,0.0160778,0.0198141,0.462118,0.01046,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141013,0.797922,0.9382,0.0154268,0.0190498,0.00122933,0.117924,0.051401,0.462118,0.01046,55.6165
8,0.029227,0.0287981,0.0197463,0.007744,0.000547924,0.000610001,0.0685728,1.71072e-05,0.00231792,0.00188896,0.00213098,0.00772305,8.90887e-05,0.000151165,0.000551931,1.68386e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213098,0.00772305,0.00114542,0.000108703,0.000100693,1.92325e-05,0.000334018,0.000757692,0.000551931,1.68386e-05,0.0679006
Total,38.5903,37.899,60.2323,1.55647,1.25573,1.43803,108.772,0.0383796,7.33665,6.64533,39.5862,1.5295,0.609472,0.791772,22.5901,0.0211911,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5862,1.5295,1.4514,0.909423,0.41761,0.0681729,0.202992,1.32247,22.5901,0.0211911,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65681,0.0072318,1.33626,7.69496,0.0181496,3.3536
