Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00250803,0.072225,0.0743929,0.216149,0.000873264,0.163013,0.102567,1.40487,0.00250096,0.022508,0.0246759,0.189603,0.000873173,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00250096,0.000548211,0.0349394,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000873173,0.0324979
2,15.3154,15.1184,12.7287,0.0257311,0.481653,0.532851,7.80975,0.00654098,3.72925,3.53229,10.9704,0.0254159,0.191877,0.243075,6.82608,0.000408343,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9704,0.0254159,0.0166535,0.264138,0.150922,0.0198925,0.00857674,0.568926,6.82608,0.000408343,0.987218
3,4.27745,4.19172,8.23064,0.0510535,0.168194,0.18874,5.00658,0.00627072,0.944329,0.858603,7.32295,0.0504231,0.0817419,0.102288,3.0466,0.000781969,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32295,0.0504231,0.033024,0.12326,0.0520332,0.00873602,0.00772333,0.170495,3.0466,0.000781969,1.95766
4,6.35421,6.18922,8.76767,0.0967801,0.274897,0.322346,9.74758,0.00518919,1.23664,1.07165,7.3198,0.0955193,0.148177,0.195625,5.82866,0.00128981,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3198,0.0955193,0.0660076,0.229597,0.0937089,0.0171528,0.0124334,0.252982,5.82866,0.00128981,3.91293
5,1.58753,1.52696,8.00076,0.179366,0.0853151,0.103095,9.96488,0.00502533,0.329358,0.268787,6.27715,0.176845,0.0522379,0.070018,2.12924,0.00248272,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27715,0.176845,0.131944,0.084064,0.0312929,0.00628485,0.0189433,0.0731621,2.12924,0.00248272,7.82167
6,2.56373,2.44491,9.59002,0.380684,0.149976,0.186452,19.8942,0.00517722,0.558469,0.439642,6.2778,0.37564,0.101931,0.138407,4.22322,0.00505742,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.2778,0.37564,0.263879,0.165216,0.0607241,0.0125149,0.0343206,0.113978,4.22322,0.00505742,15.6427
7,0.457157,0.453776,10.9047,0.878475,0.0285199,0.0321286,56.1851,0.011067,0.373275,0.369893,0.0142081,0.86131,0.0165067,0.0201153,0.467344,0.010847,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142081,0.86131,0.9382,0.0161515,0.0190498,0.00123475,0.117924,0.051401,0.467344,0.010847,55.6165
8,0.029227,0.0287981,0.0197529,0.00733797,0.000548056,0.000610009,0.0685749,1.60554e-05,0.00231792,0.00188896,0.00213761,0.00731701,8.92208e-05,0.000151174,0.000554061,1.57868e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00213761,0.00731701,0.00114542,0.000108839,0.000100693,1.92378e-05,0.000334018,0.000757692,0.000554061,1.57868e-05,0.0679006
Total,38.5903,37.899,60.2355,1.62194,1.26133,1.44061,108.893,0.0401598,7.33665,6.64533,39.5893,1.59497,0.615068,0.794356,22.7113,0.0217562,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5893,1.59497,1.4514,0.917474,0.41761,0.0683009,0.202992,1.32247,22.7113,0.0217562,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65486,0.00722821,1.33559,7.65353,0.018127,3.34942
