Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00211053,0.0722144,0.0743823,0.216149,0.000456496,0.163013,0.102567,1.40487,0.00210346,0.0224974,0.0246653,0.189603,0.000456405,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00210346,0.000548211,0.0349183,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000456405,0.0324979
2,15.3154,15.1184,12.7289,0.0137592,0.484482,0.535338,7.80977,0.00415134,3.72925,3.53229,10.9706,0.013444,0.194706,0.245562,6.8261,0.000258991,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.013444,0.0166535,0.26944,0.150922,0.019907,0.00857674,0.568926,6.8261,0.000258991,0.987218
3,4.27745,4.19172,8.23268,0.0273422,0.171451,0.190134,5.07845,0.00423429,0.944329,0.858603,7.32499,0.0267118,0.0849987,0.103682,3.11847,0.000527414,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32499,0.0267118,0.033024,0.127833,0.0520332,0.00881518,0.00772333,0.170495,3.11847,0.000527414,1.95766
4,6.35421,6.18922,8.76807,0.0448407,0.276188,0.322912,9.77157,0.00372944,1.23664,1.07165,7.3202,0.0435799,0.149468,0.196191,5.85266,0.000924873,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3202,0.0435799,0.0660076,0.231423,0.0937089,0.0171836,0.0124334,0.252982,5.85266,0.000924873,3.91293
5,1.58753,1.52696,8.00135,0.084364,0.0860388,0.103419,9.98251,0.00399761,0.329358,0.268787,6.27774,0.0818423,0.0529616,0.0703413,2.14687,0.00196886,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27774,0.0818423,0.131944,0.085094,0.0312929,0.00630187,0.0189433,0.0731621,2.14687,0.00196886,7.82167
6,2.56373,2.44491,9.59072,0.158194,0.151879,0.187405,19.9471,0.00391446,0.558469,0.439642,6.27851,0.153151,0.103835,0.13936,4.2761,0.00379466,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27851,0.153151,0.263879,0.168032,0.0607241,0.0125553,0.0343206,0.113978,4.2761,0.00379466,15.6427
7,0.457157,0.453776,10.9048,0.514494,0.0287016,0.0322098,56.1903,0.00990804,0.373275,0.369893,0.0142921,0.497329,0.0166884,0.0201966,0.472567,0.00968796,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142921,0.497329,0.9382,0.0164102,0.0190498,0.00123902,0.117924,0.051401,0.472567,0.00968796,55.6165
8,0.029227,0.0287981,0.0197844,0.00680058,0.000548675,0.00061004,0.0685749,1.52299e-05,0.00231792,0.00188896,0.00216911,0.00677963,8.98392e-05,0.000151204,0.000554071,1.49613e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00216911,0.00677963,0.00114542,0.000109462,0.000100693,1.92628e-05,0.000334018,0.000757692,0.000554071,1.49613e-05,0.0679006
Total,38.5903,37.899,60.2395,0.851906,1.2715,1.44641,109.064,0.0304069,7.33665,6.64533,39.5933,0.824941,0.625245,0.80015,22.8829,0.0176341,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5933,0.824941,1.4514,0.933259,0.41761,0.0684872,0.202992,1.32247,22.8829,0.0176341,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65223,0.00726846,1.34303,7.59581,0.0183823,3.39659
