Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00257553,0.0722285,0.0743964,0.216149,0.000857046,0.163013,0.102567,1.40487,0.00256846,0.0225116,0.0246794,0.189603,0.000856955,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00256846,0.000548211,0.0349465,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000856955,0.0324979
2,15.3154,15.1184,12.7285,0.0246942,0.480576,0.532181,7.78224,0.00559442,3.72925,3.53229,10.9702,0.024379,0.190801,0.242405,6.79857,0.000349184,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.024379,0.0166535,0.262409,0.150922,0.0198752,0.00857674,0.568926,6.79857,0.000349184,0.987218
3,4.27745,4.19172,8.22954,0.0507254,0.166371,0.187919,4.95865,0.00620034,0.944329,0.858603,7.32186,0.0500949,0.0799189,0.101467,2.99867,0.000773171,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32186,0.0500949,0.033024,0.120659,0.0520332,0.00869341,0.00772333,0.170495,2.99867,0.000773171,1.95766
4,6.35421,6.18922,8.76691,0.0912526,0.271519,0.320361,9.69958,0.00459748,1.23664,1.07165,7.31904,0.0899918,0.144799,0.193641,5.78066,0.00114188,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31904,0.0899918,0.0660076,0.224294,0.0937089,0.0170935,0.0124334,0.252982,5.78066,0.00114188,3.91293
5,1.58753,1.52696,7.99989,0.192808,0.0842722,0.102636,9.94724,0.00532265,0.329358,0.268787,6.27628,0.190287,0.051195,0.0695587,2.11161,0.00263137,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27628,0.190287,0.131944,0.0825865,0.0312929,0.00626004,0.0189433,0.0731621,2.11161,0.00263137,7.82167
6,2.56373,2.44491,9.58954,0.37156,0.148441,0.185558,19.8766,0.00506694,0.558469,0.439642,6.27732,0.366516,0.100396,0.137513,4.20558,0.00494715,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27732,0.366516,0.263879,0.162814,0.0607241,0.0124877,0.0343206,0.113978,4.20558,0.00494715,15.6427
7,0.457157,0.453776,10.9046,0.893093,0.0281949,0.0318692,56.1834,0.0109256,0.373275,0.369893,0.0141532,0.875927,0.0161816,0.019856,0.465601,0.0107055,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141532,0.875927,0.9382,0.0155699,0.0190498,0.00123196,0.117924,0.051401,0.465601,0.0107055,55.6165
8,0.029227,0.0287981,0.0197673,0.00750747,0.00054834,0.000610025,0.0685749,1.70219e-05,0.00231792,0.00188896,0.00215198,0.00748652,8.95047e-05,0.000151189,0.000554066,1.67532e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215198,0.00748652,0.00114542,0.000109127,0.000100693,1.92492e-05,0.000334018,0.000757692,0.000554066,1.67532e-05,0.0679006
Total,38.5903,37.899,60.2321,1.63422,1.25215,1.43553,108.732,0.0385815,7.33665,6.64533,39.5859,1.60725,0.605892,0.789272,22.5508,0.021422,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5859,1.60725,1.4514,0.903388,0.41761,0.068127,0.202992,1.32247,22.5508,0.021422,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65748,0.00722775,1.33551,7.70943,0.0181241,3.34889
