Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00175053,0.072216,0.0743839,0.216149,0.000413456,0.163013,0.102567,1.40487,0.00174346,0.0224991,0.0246669,0.189603,0.000413366,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00174346,0.000548211,0.0349215,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000413366,0.0324979
2,15.3154,15.1184,12.7289,0.00942424,0.484074,0.534965,7.80977,0.00397066,3.72925,3.53229,10.9706,0.00910904,0.194298,0.245189,6.8261,0.000247698,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.00910904,0.0166535,0.26866,0.150922,0.0199056,0.00857674,0.568926,6.8261,0.000247698,0.987218
3,4.27745,4.19172,8.23257,0.0318554,0.171255,0.19004,5.07845,0.00432499,0.944329,0.858603,7.32488,0.0312249,0.0848031,0.103588,3.11847,0.000538752,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32488,0.0312249,0.033024,0.127547,0.0520332,0.00881088,0.00772333,0.170495,3.11847,0.000538752,1.95766
4,6.35421,6.18922,8.76855,0.0431701,0.277734,0.323567,9.81953,0.00372148,1.23664,1.07165,7.32068,0.0419093,0.151014,0.196847,5.90061,0.000922882,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32068,0.0419093,0.0660076,0.233587,0.0937089,0.0172214,0.0124334,0.252982,5.90061,0.000922882,3.91293
5,1.58753,1.52696,8.00133,0.10611,0.0860287,0.10342,9.9825,0.00411109,0.329358,0.268787,6.27773,0.103589,0.0529514,0.0703429,2.14687,0.0020256,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27773,0.103589,0.131944,0.0850859,0.0312929,0.00630137,0.0189433,0.0731621,2.14687,0.0020256,7.82167
6,2.56373,2.44491,9.59101,0.167595,0.152592,0.187739,19.9471,0.00391627,0.558469,0.439642,6.27879,0.162552,0.104548,0.139694,4.27611,0.00379647,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27879,0.162552,0.263879,0.169063,0.0607241,0.0125714,0.0343206,0.113978,4.27611,0.00379647,15.6427
7,0.457157,0.453776,10.9048,0.519482,0.0288207,0.0322875,56.1921,0.00992803,0.373275,0.369893,0.0143268,0.502317,0.0168075,0.0202743,0.474307,0.00970795,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143268,0.502317,0.9382,0.0166053,0.0190498,0.00124078,0.117924,0.051401,0.474307,0.00970795,55.6165
8,0.029227,0.0287981,0.0198059,0.00675673,0.0005491,0.000610062,0.0685771,1.48814e-05,0.00231792,0.00188896,0.00219066,0.00673578,9.02645e-05,0.000151227,0.000556206,1.46127e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00219066,0.00673578,0.00114542,0.000109893,0.000100693,1.92799e-05,0.000334018,0.000757692,0.000556206,1.46127e-05,0.0679006
Total,38.5903,37.899,60.2402,0.886144,1.27327,1.44701,109.114,0.0304008,7.33665,6.64533,39.594,0.85918,0.627011,0.800753,22.9326,0.0176673,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.594,0.85918,1.4514,0.935579,0.41761,0.0685367,0.202992,1.32247,22.9326,0.0176673,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65146,0.00726661,1.34269,7.57957,0.0183705,3.39441
