Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722304,0.0743982,0.216149,0.000635876,0.163013,0.102567,1.40487,0.00241096,0.0225134,0.0246812,0.189603,0.000635785,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349501,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000635785,0.0324979
2,15.3154,15.1184,12.7285,0.0255942,0.480285,0.532,7.78223,0.00629772,3.72925,3.53229,10.9702,0.025279,0.19051,0.242224,6.79856,0.000393139,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.025279,0.0166535,0.261942,0.150922,0.0198705,0.00857674,0.568926,6.79856,0.000393139,0.987218
3,4.27745,4.19172,8.22989,0.0510572,0.166894,0.188129,4.98261,0.00623625,0.944329,0.858603,7.3222,0.0504268,0.0804415,0.101677,3.02263,0.000777659,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.3222,0.0504268,0.033024,0.121379,0.0520332,0.0087067,0.00772333,0.170495,3.02263,0.000777659,1.95766
4,6.35421,6.18922,8.76762,0.097307,0.274234,0.321786,9.74757,0.00534994,1.23664,1.07165,7.31974,0.0960461,0.147514,0.195066,5.82866,0.00133,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31974,0.0960461,0.0660076,0.228379,0.0937089,0.0171484,0.0124334,0.252982,5.82866,0.00133,3.91293
5,1.58753,1.52696,8.00085,0.193511,0.0854333,0.10315,9.97369,0.0054755,0.329358,0.268787,6.27724,0.19099,0.0523561,0.070073,2.13805,0.0027078,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27724,0.19099,0.131944,0.0842345,0.0312929,0.00628753,0.0189433,0.0731621,2.13805,0.0027078,7.82167
6,2.56373,2.44491,9.5899,0.344104,0.149737,0.186368,19.8942,0.00473173,0.558469,0.439642,6.27769,0.339061,0.101692,0.138323,4.22322,0.00461194,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27769,0.339061,0.263879,0.1649,0.0607241,0.0125083,0.0343206,0.113978,4.22322,0.00461194,15.6427
7,0.457157,0.453776,10.9047,0.740548,0.0283468,0.0319873,56.1851,0.0106607,0.373275,0.369893,0.0141814,0.723383,0.0163335,0.0199741,0.467343,0.0104406,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141814,0.723383,0.9382,0.0158385,0.0190498,0.0012334,0.117924,0.051401,0.467343,0.0104406,55.6165
8,0.029227,0.0287981,0.0197684,0.00795742,0.000548362,0.000610026,0.0685749,1.74289e-05,0.00231792,0.00188896,0.00215308,0.00793647,8.95268e-05,0.000151191,0.000554066,1.71602e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215308,0.00793647,0.00114542,0.00010915,0.000100693,1.925e-05,0.000334018,0.000757692,0.000554066,1.71602e-05,0.0679006
Total,38.5903,37.899,60.2344,1.4625,1.25771,1.43843,108.85,0.0394052,7.33665,6.64533,39.5882,1.43553,0.611449,0.79217,22.6686,0.0209141,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5882,1.43553,1.4514,0.911731,0.41761,0.06824,0.202992,1.32247,22.6686,0.0209141,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65559,0.00723661,1.33715,7.66921,0.0181799,3.3592
