Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241803,0.0722207,0.0743886,0.216149,0.000804329,0.163013,0.102567,1.40487,0.00241096,0.0225038,0.0246716,0.189603,0.000804239,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00241096,0.000548211,0.0349309,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000804239,0.0324979
2,15.3154,15.1184,12.7292,0.0251724,0.484166,0.534424,7.83729,0.00590661,3.72925,3.53229,10.9709,0.0248572,0.19439,0.244648,6.85362,0.000368695,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9709,0.0248572,0.0166535,0.268185,0.150922,0.0199324,0.00857674,0.568926,6.85362,0.000368695,0.987218
3,4.27745,4.19172,8.22922,0.0507085,0.165937,0.187787,4.94666,0.00642797,0.944329,0.858603,7.32153,0.0500781,0.0794854,0.101335,2.98668,0.000801625,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32153,0.0500781,0.033024,0.120106,0.0520332,0.00868061,0.00772333,0.170495,2.98668,0.000801625,1.95766
4,6.35421,6.18922,8.76856,0.0973764,0.27768,0.3235,9.81953,0.00530704,1.23664,1.07165,7.32069,0.0961155,0.150959,0.19678,5.90061,0.00131927,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32069,0.0961155,0.0660076,0.233465,0.0937089,0.0172219,0.0124334,0.252982,5.90061,0.00131927,3.91293
5,1.58753,1.52696,8.0023,0.18724,0.087188,0.103927,10.0089,0.00527703,0.329358,0.268787,6.2787,0.184718,0.0541108,0.0708498,2.1733,0.00260857,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.2787,0.184718,0.131944,0.0867244,0.0312929,0.0063291,0.0189433,0.0731621,2.1733,0.00260857,7.82167
6,2.56373,2.44491,9.59063,0.347573,0.151772,0.187422,19.9295,0.00487343,0.558469,0.439642,6.27842,0.34253,0.103727,0.139378,4.25848,0.00475364,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27842,0.34253,0.263879,0.167947,0.0607241,0.01255,0.0343206,0.113978,4.25848,0.00475364,15.6427
7,0.457157,0.453776,10.9047,0.839387,0.0285067,0.0321319,56.1851,0.0111474,0.373275,0.369893,0.0141943,0.822222,0.0164935,0.0201187,0.467343,0.0109274,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141943,0.822222,0.9382,0.0161423,0.0190498,0.00123405,0.117924,0.051401,0.467343,0.0109274,55.6165
8,0.029227,0.0287981,0.0197595,0.00788776,0.000548187,0.000610016,0.0685749,1.68264e-05,0.00231792,0.00188896,0.00214424,0.00786681,8.93514e-05,0.000151181,0.000554064,1.65578e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214424,0.00786681,0.00114542,0.000108971,0.000100693,1.9243e-05,0.000334018,0.000757692,0.000554064,1.65578e-05,0.0679006
Total,38.5903,37.899,60.2376,1.55776,1.26802,1.44419,109.012,0.0397607,7.33665,6.64533,39.5914,1.5308,0.621759,0.797932,22.8302,0.0215999,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5914,1.5308,1.4514,0.92761,0.41761,0.0684334,0.202992,1.32247,22.8302,0.0215999,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65295,0.00723146,1.33619,7.61285,0.0181474,3.3532
