Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00166803,0.0722157,0.0743835,0.216149,0.00040187,0.163013,0.102567,1.40487,0.00166096,0.0224987,0.0246665,0.189603,0.000401779,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00166096,0.000548211,0.0349208,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000401779,0.0324979
2,15.3154,15.1184,12.7289,0.0153849,0.483872,0.534681,7.80977,0.00422157,3.72925,3.53229,10.9706,0.0150697,0.194096,0.244906,6.8261,0.00026338,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0150697,0.0166535,0.268171,0.150922,0.019909,0.00857674,0.568926,6.8261,0.00026338,0.987218
3,4.27745,4.19172,8.23202,0.0193697,0.170413,0.189696,5.0545,0.00410195,0.944329,0.858603,7.32434,0.0187393,0.0839614,0.103244,3.09452,0.000510872,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32434,0.0187393,0.033024,0.126382,0.0520332,0.00878974,0.00772333,0.170495,3.09452,0.000510872,1.95766
4,6.35421,6.18922,8.768,0.0420676,0.275923,0.322767,9.77157,0.00371614,1.23664,1.07165,7.32013,0.0408068,0.149203,0.196047,5.85265,0.000921547,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32013,0.0408068,0.0660076,0.231019,0.0937089,0.0171784,0.0124334,0.252982,5.85265,0.000921547,3.91293
5,1.58753,1.52696,8.00086,0.0918358,0.0854631,0.10317,9.97369,0.00404088,0.329358,0.268787,6.27726,0.0893142,0.0523859,0.0700933,2.13805,0.00199049,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27726,0.0893142,0.131944,0.0842842,0.0312929,0.00628794,0.0189433,0.0731621,2.13805,0.00199049,7.82167
6,2.56373,2.44491,9.59036,0.160022,0.150925,0.186939,19.9118,0.0039308,0.558469,0.439642,6.27815,0.154979,0.10288,0.138894,4.24086,0.003811,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27815,0.154979,0.263879,0.166632,0.0607241,0.0125346,0.0343206,0.113978,4.24086,0.003811,15.6427
7,0.457157,0.453776,10.9048,0.512379,0.0286279,0.0321679,56.1886,0.00990164,0.373275,0.369893,0.0142656,0.495214,0.0166147,0.0201547,0.470826,0.00968156,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142656,0.495214,0.9382,0.016296,0.0190498,0.00123767,0.117924,0.051401,0.470826,0.00968156,55.6165
8,0.029227,0.0287981,0.0197855,0.00680851,0.000548699,0.000610043,0.0685749,1.53388e-05,0.00231792,0.00188896,0.00217021,0.00678756,8.98629e-05,0.000151207,0.000554072,1.50702e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00217021,0.00678756,0.00114542,0.000109488,0.000100693,1.92636e-05,0.000334018,0.000757692,0.000554072,1.50702e-05,0.0679006
Total,38.5903,37.899,60.2379,0.849536,1.26799,1.44442,108.995,0.0303302,7.33665,6.64533,39.5918,0.822572,0.621729,0.798156,22.8132,0.0175957,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5918,0.822572,1.4514,0.927814,0.41761,0.0684226,0.202992,1.32247,22.8132,0.0175957,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65334,0.00726867,1.34307,7.6194,0.0183836,3.39683
