Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722307,0.0743986,0.216149,0.000661792,0.163013,0.102567,1.40487,0.00242596,0.0225137,0.0246816,0.189603,0.000661701,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349508,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000661701,0.0324979
2,15.3154,15.1184,12.7286,0.0246605,0.481496,0.532953,7.80974,0.00573919,3.72925,3.53229,10.9703,0.0243453,0.19172,0.243177,6.82607,0.000358232,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9703,0.0243453,0.0166535,0.264094,0.150922,0.0198815,0.00857674,0.568926,6.82607,0.000358232,0.987218
3,4.27745,4.19172,8.22865,0.048661,0.164498,0.186862,4.93467,0.00572279,0.944329,0.858603,7.32097,0.0480306,0.0780456,0.10041,2.97469,0.000713477,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32097,0.0480306,0.033024,0.117763,0.0520332,0.00865873,0.00772333,0.170495,2.97469,0.000713477,1.95766
4,6.35421,6.18922,8.76942,0.0859914,0.279601,0.323842,9.89145,0.00472228,1.23664,1.07165,7.32155,0.0847305,0.15288,0.197122,5.97254,0.00117308,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32155,0.0847305,0.0660076,0.235661,0.0937089,0.0172891,0.0124334,0.252982,5.97254,0.00117308,3.91293
5,1.58753,1.52696,8.00232,0.16902,0.087181,0.103909,10.0089,0.00484285,0.329358,0.268787,6.27871,0.166499,0.0541038,0.0708318,2.1733,0.00239148,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27871,0.166499,0.131944,0.086699,0.0312929,0.00632957,0.0189433,0.0731621,2.1733,0.00239148,7.82167
6,2.56373,2.44491,9.5908,0.36162,0.152118,0.187538,19.9471,0.00500714,0.558469,0.439642,6.27859,0.356577,0.104074,0.139493,4.2761,0.00488735,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27859,0.356577,0.263879,0.168399,0.0607241,0.0125598,0.0343206,0.113978,4.2761,0.00488735,15.6427
7,0.457157,0.453776,10.9048,0.800993,0.0286635,0.0321877,56.1886,0.011295,0.373275,0.369893,0.0142789,0.783827,0.0166503,0.0201744,0.470827,0.0110749,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142789,0.783827,0.9382,0.0163507,0.0190498,0.00123835,0.117924,0.051401,0.470827,0.0110749,55.6165
8,0.029227,0.0287981,0.019728,0.00709465,0.000547564,0.000609981,0.0685728,1.47856e-05,0.00231792,0.00188896,0.00211274,0.00707369,8.87285e-05,0.000151146,0.000551925,1.45169e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00211274,0.00707369,0.00114542,0.000108338,0.000100693,1.9218e-05,0.000334018,0.000757692,0.000551925,1.45169e-05,0.0679006
Total,38.5903,37.899,60.2375,1.50047,1.26634,1.4423,109.065,0.0380058,7.33665,6.64533,39.5914,1.47351,0.620076,0.796041,22.8837,0.0212748,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5914,1.47351,1.4514,0.924027,0.41761,0.0684422,0.202992,1.32247,22.8837,0.0212748,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65224,0.00723446,1.33675,7.59733,0.0181663,3.35669
