Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00188553,0.0722127,0.0743805,0.216149,0.000404954,0.163013,0.102567,1.40487,0.00187846,0.0224957,0.0246635,0.189603,0.000404863,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00187846,0.000548211,0.0349147,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000404863,0.0324979
2,15.3154,15.1184,12.7291,0.0103749,0.485063,0.535583,7.83728,0.00403214,3.72925,3.53229,10.9707,0.0100597,0.195287,0.245807,6.85361,0.000251541,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0100597,0.0166535,0.270251,0.150922,0.0199213,0.00857674,0.568926,6.85361,0.000251541,0.987218
3,4.27745,4.19172,8.23268,0.0277566,0.171469,0.190153,5.07845,0.00422786,0.944329,0.858603,7.32499,0.0271262,0.0850169,0.1037,3.11847,0.000526611,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32499,0.0271262,0.033024,0.127869,0.0520332,0.00881518,0.00772333,0.170495,3.11847,0.000526611,1.95766
4,6.35421,6.18922,8.76849,0.0424801,0.277673,0.323618,9.81952,0.00371759,1.23664,1.07165,7.32062,0.0412193,0.150953,0.196898,5.90061,0.000921909,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32062,0.0412193,0.0660076,0.233581,0.0937089,0.0172167,0.0124334,0.252982,5.90061,0.000921909,3.91293
5,1.58753,1.52696,8.0015,0.0967127,0.0862233,0.103502,9.99131,0.00405779,0.329358,0.268787,6.27789,0.094191,0.0531461,0.0704244,2.15568,0.00199894,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27789,0.094191,0.131944,0.0853573,0.0312929,0.00630618,0.0189433,0.0731621,2.15568,0.00199894,7.82167
6,2.56373,2.44491,9.5909,0.151157,0.152335,0.18763,19.9471,0.00388356,0.558469,0.439642,6.27868,0.146114,0.10429,0.139585,4.27611,0.00376377,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27868,0.146114,0.263879,0.168703,0.0607241,0.0125651,0.0343206,0.113978,4.27611,0.00376377,15.6427
7,0.457157,0.453776,10.9048,0.514116,0.0288406,0.0322778,56.1921,0.0099088,0.373275,0.369893,0.0143517,0.49695,0.0168274,0.0202645,0.474308,0.00968873,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143517,0.49695,0.9382,0.0166142,0.0190498,0.00124205,0.117924,0.051401,0.474308,0.00968873,55.6165
8,0.029227,0.0287981,0.0197606,0.00670912,0.000548205,0.000610014,0.0685749,1.48411e-05,0.00231792,0.00188896,0.00214535,0.00668817,8.93696e-05,0.000151178,0.000554064,1.45725e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214535,0.00668817,0.00114542,0.000108986,0.000100693,1.92439e-05,0.000334018,0.000757692,0.000554064,1.45725e-05,0.0679006
Total,38.5903,37.899,60.2405,0.851192,1.27437,1.44775,109.15,0.0302475,7.33665,6.64533,39.5943,0.824227,0.628106,0.801493,22.9689,0.0175709,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5943,0.824227,1.4514,0.937399,0.41761,0.0685518,0.202992,1.32247,22.9689,0.0175709,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.6509,0.00726844,1.34303,7.56776,0.0183822,3.39657
