Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722282,0.0743961,0.216149,0.000731964,0.163013,0.102567,1.40487,0.00242596,0.0225112,0.0246791,0.189603,0.000731873,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349459,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000731873,0.0324979
2,15.3154,15.1184,12.7287,0.0234061,0.48124,0.532609,7.80974,0.00521659,3.72925,3.53229,10.9703,0.0230909,0.191464,0.242833,6.82607,0.000325569,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9703,0.0230909,0.0166535,0.263491,0.150922,0.0198852,0.00857674,0.568926,6.82607,0.000325569,0.987218
3,4.27745,4.19172,8.23003,0.0492141,0.167128,0.188236,4.98261,0.00565172,0.944329,0.858603,7.32234,0.0485837,0.0806759,0.101784,3.02263,0.000704593,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32234,0.0485837,0.033024,0.121714,0.0520332,0.00871213,0.00772333,0.170495,3.02263,0.000704593,1.95766
4,6.35421,6.18922,8.76782,0.085322,0.274845,0.322022,9.77155,0.00447394,1.23664,1.07165,7.31995,0.0840611,0.148124,0.195302,5.85264,0.001111,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31995,0.0840611,0.0660076,0.229209,0.0937089,0.0171643,0.0124334,0.252982,5.85264,0.001111,3.91293
5,1.58753,1.52696,7.9999,0.171154,0.084321,0.102674,9.94724,0.00477848,0.329358,0.268787,6.27629,0.168632,0.0512438,0.0695971,2.11161,0.00235929,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27629,0.168632,0.131944,0.0826734,0.0312929,0.00626048,0.0189433,0.0731621,2.11161,0.00235929,7.82167
6,2.56373,2.44491,9.5898,0.345404,0.149448,0.186212,19.8942,0.00476838,0.558469,0.439642,6.27759,0.34036,0.101403,0.138168,4.22321,0.00464859,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27759,0.34036,0.263879,0.164461,0.0607241,0.0125027,0.0343206,0.113978,4.22321,0.00464859,15.6427
7,0.457157,0.453776,10.9046,0.857559,0.0282773,0.0319515,56.1834,0.0108381,0.373275,0.369893,0.0141533,0.840394,0.0162641,0.0199383,0.465601,0.010618,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141533,0.840394,0.9382,0.0157346,0.0190498,0.00123197,0.117924,0.051401,0.465601,0.010618,55.6165
8,0.029227,0.0287981,0.0197601,0.00784267,0.000548198,0.000610017,0.0685749,1.72396e-05,0.00231792,0.00188896,0.00214479,0.00782172,8.93625e-05,0.000151181,0.000554064,1.6971e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214479,0.00782172,0.00114542,0.000108982,0.000100693,1.92435e-05,0.000334018,0.000757692,0.000554064,1.6971e-05,0.0679006
Total,38.5903,37.899,60.2338,1.54233,1.25804,1.43871,108.873,0.0364764,7.33665,6.64533,39.5877,1.51537,0.611776,0.792452,22.6919,0.0205159,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5877,1.51537,1.4514,0.912338,0.41761,0.0682419,0.202992,1.32247,22.6919,0.0205159,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65528,0.00723246,1.33638,7.66173,0.0181538,3.35437
