Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00187803,0.0722143,0.0743822,0.216149,0.000400494,0.163013,0.102567,1.40487,0.00187096,0.0224974,0.0246652,0.189603,0.000400403,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00187096,0.000548211,0.0349181,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000400403,0.0324979
2,15.3154,15.1184,12.7289,0.0164611,0.484319,0.535084,7.83727,0.00430682,3.72925,3.53229,10.9706,0.0161459,0.194543,0.245308,6.8536,0.000268708,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0161459,0.0166535,0.269018,0.150922,0.0199109,0.00857674,0.568926,6.8536,0.000268708,0.987218
3,4.27745,4.19172,8.23288,0.020176,0.17176,0.190258,5.09042,0.00407388,0.944329,0.858603,7.32519,0.0195456,0.0853075,0.103806,3.13044,0.000507363,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32519,0.0195456,0.033024,0.128257,0.0520332,0.00882305,0.00772333,0.170495,3.13044,0.000507363,1.95766
4,6.35421,6.18922,8.76865,0.052157,0.278164,0.323819,9.81953,0.00381195,1.23664,1.07165,7.32078,0.0508961,0.151444,0.197099,5.90062,0.000945501,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32078,0.0508961,0.0660076,0.234262,0.0937089,0.017229,0.0124334,0.252982,5.90062,0.000945501,3.91293
5,1.58753,1.52696,8.00142,0.094849,0.0861163,0.103453,9.99131,0.00405453,0.329358,0.268787,6.27781,0.0923273,0.053039,0.0703754,2.15567,0.00199732,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27781,0.0923273,0.131944,0.0852037,0.0312929,0.00630371,0.0189433,0.0731621,2.15567,0.00199732,7.82167
6,2.56373,2.44491,9.59109,0.176024,0.152755,0.187795,19.9647,0.00393918,0.558469,0.439642,6.27887,0.17098,0.104711,0.13975,4.29373,0.00381939,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27887,0.17098,0.263879,0.169278,0.0607241,0.012576,0.0343206,0.113978,4.29373,0.00381939,15.6427
7,0.457157,0.453776,10.9048,0.514883,0.0288107,0.03226,56.1921,0.00990932,0.373275,0.369893,0.0143415,0.497717,0.0167975,0.0202468,0.474308,0.00968925,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143415,0.497717,0.9382,0.016567,0.0190498,0.00124153,0.117924,0.051401,0.474308,0.00968925,55.6165
8,0.029227,0.0287981,0.0198043,0.00674173,0.000549067,0.00061006,0.0685771,1.49354e-05,0.00231792,0.00188896,0.002189,0.00672077,9.02311e-05,0.000151224,0.000556206,1.46668e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.002189,0.00672077,0.00114542,0.000109859,0.000100693,1.92786e-05,0.000334018,0.000757692,0.000556206,1.46668e-05,0.0679006
Total,38.5903,37.899,60.2408,0.883169,1.27469,1.44766,109.18,0.0305111,7.33665,6.64533,39.5947,0.856204,0.62843,0.801402,22.9985,0.0176426,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5947,0.856204,1.4514,0.937613,0.41761,0.0685694,0.202992,1.32247,22.9985,0.0176426,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65046,0.00726674,1.34271,7.55851,0.0183713,3.39455
