Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00165303,0.0722172,0.074385,0.216149,0.000402718,0.163013,0.102567,1.40487,0.00164596,0.0225002,0.024668,0.189603,0.000402627,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00164596,0.000548211,0.0349238,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000402627,0.0324979
2,15.3154,15.1184,12.7289,0.0112786,0.483801,0.534682,7.80977,0.00411346,3.72925,3.53229,10.9706,0.0109634,0.194025,0.244906,6.8261,0.000256623,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.0109634,0.0166535,0.268104,0.150922,0.0199059,0.00857674,0.568926,6.8261,0.000256623,0.987218
3,4.27745,4.19172,8.23191,0.028801,0.17021,0.189599,5.05449,0.00431979,0.944329,0.858603,7.32422,0.0281706,0.0837583,0.103147,3.09451,0.000538102,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32422,0.0281706,0.033024,0.126087,0.0520332,0.00878522,0.00772333,0.170495,3.09451,0.000538102,1.95766
4,6.35421,6.18922,8.7678,0.0427089,0.275196,0.322419,9.77155,0.00373684,1.23664,1.07165,7.31992,0.041448,0.148476,0.195699,5.85263,0.000926724,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31992,0.041448,0.0660076,0.22996,0.0937089,0.0171624,0.0124334,0.252982,5.85263,0.000926724,3.91293
5,1.58753,1.52696,8.00075,0.0992571,0.0853078,0.103093,9.96488,0.00410415,0.329358,0.268787,6.27714,0.0967354,0.0522305,0.0700153,2.12924,0.00202213,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27714,0.0967354,0.131944,0.0840542,0.0312929,0.00628465,0.0189433,0.0731621,2.12924,0.00202213,7.82167
6,2.56373,2.44491,9.58999,0.184759,0.150017,0.186522,19.8942,0.00403022,0.558469,0.439642,6.27778,0.179716,0.101972,0.138478,4.22322,0.00391043,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27778,0.179716,0.263879,0.165329,0.0607241,0.0125137,0.0343206,0.113978,4.22322,0.00391043,15.6427
7,0.457157,0.453776,10.9047,0.513234,0.0285085,0.0321074,56.1851,0.00990157,0.373275,0.369893,0.0142164,0.496069,0.0164953,0.0200941,0.467345,0.00968149,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142164,0.496069,0.9382,0.0161185,0.0190498,0.00123517,0.117924,0.051401,0.467345,0.00968149,55.6165
8,0.029227,0.0287981,0.0197684,0.00684185,0.000548359,0.000610023,0.0685749,1.55172e-05,0.00231792,0.00188896,0.00215308,0.00682089,8.95239e-05,0.000151188,0.000554066,1.52486e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215308,0.00682089,0.00114542,0.000109144,0.000100693,1.925e-05,0.000334018,0.000757692,0.000554066,1.52486e-05,0.0679006
Total,38.5903,37.899,60.237,0.888534,1.26581,1.44342,108.965,0.0306243,7.33665,6.64533,39.5909,0.861569,0.619547,0.797158,22.7832,0.0177534,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5909,0.861569,1.4514,0.924684,0.41761,0.0683722,0.202992,1.32247,22.7832,0.0177534,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65383,0.00726665,1.3427,7.62977,0.0183707,3.39446
