Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00243303,0.0722355,0.0744033,0.216149,0.000727026,0.163013,0.102567,1.40487,0.00242596,0.0225185,0.0246863,0.189603,0.000726935,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00242596,0.000548211,0.0349604,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000726935,0.0324979
2,15.3154,15.1184,12.7281,0.0234042,0.478199,0.530835,7.75469,0.00469624,3.72925,3.53229,10.9697,0.023089,0.188423,0.241059,6.77101,0.000293047,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9697,0.023089,0.0166535,0.258728,0.150922,0.0198314,0.00857674,0.568926,6.77101,0.000293047,0.987218
3,4.27745,4.19172,8.22695,0.0436791,0.157202,0.181122,4.86272,0.00426614,0.944329,0.858603,7.31926,0.0430487,0.0707496,0.0946701,2.90274,0.000531396,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.31926,0.0430487,0.033024,0.104794,0.0520332,0.00859258,0.00772333,0.170495,2.90274,0.000531396,1.95766
4,6.35421,6.18922,8.76723,0.0909414,0.259519,0.307774,9.72357,0.00462024,1.23664,1.07165,7.31936,0.0896805,0.132799,0.181054,5.80466,0.00114757,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.31936,0.0896805,0.0660076,0.199682,0.0937089,0.0171185,0.0124334,0.252982,5.80466,0.00114757,3.91293
5,1.58753,1.52696,8.00223,0.158158,0.084701,0.10149,10.0089,0.00398473,0.329358,0.268787,6.27862,0.155637,0.0516238,0.0684129,2.1733,0.00196242,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27862,0.155637,0.131944,0.0818027,0.0312929,0.00632697,0.0189433,0.0731621,2.1733,0.00196242,7.82167
6,2.56373,2.44491,9.59109,0.332787,0.148033,0.183065,19.9647,0.00411111,0.558469,0.439642,6.27888,0.327743,0.0999884,0.135021,4.29373,0.00399132,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27888,0.327743,0.263879,0.159825,0.0607241,0.0125763,0.0343206,0.113978,4.29373,0.00399132,15.6427
7,0.457157,0.453776,10.9048,0.773293,0.0284436,0.0319405,56.1903,0.010857,0.373275,0.369893,0.0143017,0.756128,0.0164304,0.0199273,0.472567,0.010637,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0143017,0.756128,0.9382,0.0158824,0.0190498,0.0012395,0.117924,0.051401,0.472567,0.010637,55.6165
8,0.029227,0.0287981,0.0197385,0.00744786,0.00054777,0.000609992,0.0685728,1.57723e-05,0.00231792,0.00188896,0.00212324,0.0074269,8.89349e-05,0.000151156,0.000551928,1.55036e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00212324,0.0074269,0.00114542,0.000108546,0.000100693,1.92264e-05,0.000334018,0.000757692,0.000551928,1.55036e-05,0.0679006
Total,38.5903,37.899,60.2333,1.43214,1.22888,1.41124,108.79,0.0332783,7.33665,6.64533,39.5871,1.40518,0.582621,0.764981,22.6082,0.0193052,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5871,1.40518,1.4514,0.855783,0.41761,0.0681704,0.202992,1.32247,22.6082,0.0193052,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65741,0.00723826,1.33745,7.70698,0.0181903,3.36112
