Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00129303,0.0722181,0.074386,0.216149,0.000403324,0.163013,0.102567,1.40487,0.00128596,0.0225011,0.024669,0.189603,0.000403233,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00128596,0.000548211,0.0349257,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000403233,0.0324979
2,15.3154,15.1184,12.7289,0.0102867,0.483937,0.534742,7.80977,0.00411463,3.72925,3.53229,10.9706,0.00997154,0.194161,0.244966,6.8261,0.000256696,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9706,0.00997154,0.0166535,0.268296,0.150922,0.0199092,0.00857674,0.568926,6.8261,0.000256696,0.987218
3,4.27745,4.19172,8.23147,0.0212166,0.169538,0.189329,5.04251,0.00421092,0.944329,0.858603,7.32378,0.0205862,0.083086,0.102876,3.08253,0.000524493,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32378,0.0205862,0.033024,0.125161,0.0520332,0.00876813,0.00772333,0.170495,3.08253,0.000524493,1.95766
4,6.35421,6.18922,8.76791,0.0425776,0.275572,0.322584,9.77156,0.00374801,1.23664,1.07165,7.32004,0.0413168,0.148851,0.195864,5.85264,0.000929517,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32004,0.0413168,0.0660076,0.230491,0.0937089,0.0171713,0.0124334,0.252982,5.85264,0.000929517,3.91293
5,1.58753,1.52696,8.00067,0.0890777,0.0852165,0.103053,9.96488,0.00406924,0.329358,0.268787,6.27706,0.086556,0.0521393,0.0699755,2.12924,0.00200467,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27706,0.086556,0.131944,0.0839253,0.0312929,0.00628246,0.0189433,0.0731621,2.12924,0.00200467,7.82167
6,2.56373,2.44491,9.58994,0.18348,0.149891,0.186475,19.8942,0.00404858,0.558469,0.439642,6.27772,0.178437,0.101846,0.138431,4.22322,0.00392878,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27772,0.178437,0.263879,0.165159,0.0607241,0.0125103,0.0343206,0.113978,4.22322,0.00392878,15.6427
7,0.457157,0.453776,10.9047,0.521779,0.0285555,0.0321438,56.1868,0.00992094,0.373275,0.369893,0.0142252,0.504614,0.0165423,0.0201306,0.469085,0.00970086,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142252,0.504614,0.9382,0.0162015,0.0190498,0.00123562,0.117924,0.051401,0.469085,0.00970086,55.6165
8,0.029227,0.0287981,0.0197722,0.00676235,0.000548437,0.000610029,0.0685749,1.53154e-05,0.00231792,0.00188896,0.00215695,0.0067414,8.96017e-05,0.000151193,0.000554068,1.50467e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00215695,0.0067414,0.00114542,0.000109224,0.000100693,1.92531e-05,0.000334018,0.000757692,0.000554068,1.50467e-05,0.0679006
Total,38.5903,37.899,60.2366,0.876473,1.26548,1.44332,108.954,0.030531,7.33665,6.64533,39.5905,0.849509,0.619217,0.797063,22.773,0.0177633,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5905,0.849509,1.4514,0.924269,0.41761,0.0683622,0.202992,1.32247,22.773,0.0177633,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65399,0.00726731,1.34282,7.63313,0.0183749,3.39523
