Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00257553,0.0722304,0.0743983,0.216149,0.000910407,0.163013,0.102567,1.40487,0.00256846,0.0225134,0.0246813,0.189603,0.000910316,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00256846,0.000548211,0.0349503,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000910316,0.0324979
2,15.3154,15.1184,12.7285,0.0245855,0.48044,0.532082,7.78224,0.00550275,3.72925,3.53229,10.9702,0.0242703,0.190664,0.242306,6.79856,0.000343454,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9702,0.0242703,0.0166535,0.262175,0.150922,0.0198736,0.00857674,0.568926,6.79856,0.000343454,0.987218
3,4.27745,4.19172,8.22972,0.0495104,0.166671,0.188055,4.97063,0.00565152,0.944329,0.858603,7.32204,0.0488799,0.0802185,0.101603,3.01065,0.000704568,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32204,0.0488799,0.033024,0.121088,0.0520332,0.00870036,0.00772333,0.170495,3.01065,0.000704568,1.95766
4,6.35421,6.18922,8.76747,0.0974326,0.273704,0.32152,9.72359,0.00497599,1.23664,1.07165,7.3196,0.0961718,0.146984,0.1948,5.80468,0.00123651,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.3196,0.0961718,0.0660076,0.227594,0.0937089,0.0171372,0.0124334,0.252982,5.80468,0.00123651,3.91293
5,1.58753,1.52696,7.99988,0.199054,0.0842901,0.10266,9.94724,0.00563453,0.329358,0.268787,6.27627,0.196532,0.0512128,0.0695828,2.11161,0.00278732,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27627,0.196532,0.131944,0.0826288,0.0312929,0.00625978,0.0189433,0.0731621,2.11161,0.00278732,7.82167
6,2.56373,2.44491,9.58948,0.384312,0.148377,0.18558,19.8766,0.00520092,0.558469,0.439642,6.27726,0.379268,0.100332,0.137536,4.20557,0.00508113,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27726,0.379268,0.263879,0.162776,0.0607241,0.012484,0.0343206,0.113978,4.20557,0.00508113,15.6427
7,0.457157,0.453776,10.9046,0.720521,0.0281473,0.0318729,56.1799,0.0103835,0.373275,0.369893,0.0141103,0.703356,0.0161341,0.0198597,0.462118,0.0101634,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0141103,0.703356,0.9382,0.0155283,0.0190498,0.00122978,0.117924,0.051401,0.462118,0.0101634,55.6165
8,0.029227,0.0287981,0.0197319,0.00738446,0.00054764,0.000609985,0.0685728,1.65742e-05,0.00231792,0.00188896,0.00211661,0.0073635,8.88047e-05,0.00015115,0.000551926,1.63056e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00211661,0.0073635,0.00114542,0.000108415,0.000100693,1.92211e-05,0.000334018,0.000757692,0.000551926,1.63056e-05,0.0679006
Total,38.5903,37.899,60.2326,1.48538,1.25441,1.43678,108.765,0.0382762,7.33665,6.64533,39.5865,1.45841,0.608148,0.79052,22.5833,0.021243,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5865,1.45841,1.4514,0.90685,0.41761,0.0681698,0.202992,1.32247,22.5833,0.021243,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65695,0.0072355,1.33694,7.69793,0.0181729,3.35791
