Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.9071e-05,8.21412e-07,1.21283e-05,5.46509e-05,1.06333e-05,9.41905e-06,1.14181e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.00567,7.94523,1.99323,0.00241053,0.072223,0.0743908,0.216149,0.000654228,0.163013,0.102567,1.40487,0.00240346,0.022506,0.0246738,0.189603,0.000654137,, , 0.129741,0.0200736,0.115766,13.0943,3.19013,1.40487,0.00240346,0.000548211,0.0349353,0.00977851,0.00246594,0.00273654,0.0907638,0.189603,0.000654137,0.0324979
2,15.3154,15.1184,12.729,0.0242817,0.483394,0.534061,7.83727,0.00544979,3.72925,3.53229,10.9707,0.0239665,0.193619,0.244285,6.8536,0.000340144,, , 0.518963,6.32435,0.418235,15.1205,10.2977,10.9707,0.0239665,0.0166535,0.267067,0.150922,0.0199151,0.00857674,0.568926,6.8536,0.000340144,0.987218
3,4.27745,4.19172,8.23017,0.0486197,0.16744,0.188413,4.98262,0.00545781,0.944329,0.858603,7.32249,0.0479893,0.0809876,0.101961,3.02264,0.000680354,, , 0.226037,1.39479,0.182106,5.26156,3.28801,7.32249,0.0479893,0.033024,0.122198,0.0520332,0.00871785,0.00772333,0.170495,3.02264,0.000680354,1.95766
4,6.35421,6.18922,8.76787,0.0996264,0.275652,0.322736,9.77155,0.00545854,1.23664,1.07165,7.32,0.0983655,0.148932,0.196016,5.85264,0.00135715,, , 0.452074,1.46412,0.357748,8.83216,4.80218,7.32,0.0983655,0.0660076,0.230726,0.0937089,0.0171683,0.0124334,0.252982,5.85264,0.00135715,3.91293
5,1.58753,1.52696,8.00018,0.194213,0.0846579,0.102825,9.95606,0.0054355,0.329358,0.268787,6.27657,0.191691,0.0515807,0.0697479,2.12042,0.0026878,, , 0.166068,0.288076,0.13138,6.46026,1.68241,6.27657,0.191691,0.131944,0.0831532,0.0312929,0.0062684,0.0189433,0.0731621,2.12042,0.0026878,7.82167
6,2.56373,2.44491,9.59013,0.344674,0.150331,0.186651,19.9118,0.0047657,0.558469,0.439642,6.27792,0.339631,0.102286,0.138607,4.24084,0.00464591,, , 0.332136,0.353339,0.260446,12.321,2.80724,6.27792,0.339631,0.263879,0.165764,0.0607241,0.0125215,0.0343206,0.113978,4.24084,0.00464591,15.6427
7,0.457157,0.453776,10.9048,0.933928,0.028652,0.0321989,56.1886,0.0112107,0.373275,0.369893,0.0142597,0.916763,0.0166388,0.0201857,0.470826,0.0109906,, , 0.00922601,0.725177,0.00731557,13.2606,0.292542,0.0142597,0.916763,0.9382,0.0163513,0.0190498,0.00123738,0.117924,0.051401,0.470826,0.0109906,55.6165
8,0.029227,0.0287981,0.0197595,0.00814712,0.000548188,0.000610017,0.0685749,1.79496e-05,0.00231792,0.00188896,0.00214424,0.00812616,8.9352e-05,0.000151181,0.000554064,1.76809e-05,, , 0.00115325,0.00195172,0.000920696,0.0820994,0.0217145,0.00214424,0.00812616,0.00114542,0.000108972,0.000100693,1.9243e-05,0.000334018,0.000757692,0.000554064,1.76809e-05,0.0679006
Total,38.5903,37.899,60.2351,1.6559,1.2629,1.44189,108.933,0.0384502,7.33665,6.64533,39.5889,1.62894,0.616639,0.795627,22.7511,0.0213738,, , 1.8354,10.5719,1.47392,74.4325,26.3819,39.5889,1.62894,1.4514,0.920303,0.41761,0.0683137,0.202992,1.32247,22.7511,0.0213738,86.0391


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.65425,0.00722646,1.33527,7.64015,0.018116,3.34739
